difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,Why does a LAN classification depend more on geography than raw host count?,A LAN must always have fewer than 10 hosts,Geographic locality defines the scope of the network,Every LAN must use fiber only,Host count determines topology rather than area,B,The chapter emphasizes that LAN MAN and WAN are based on geographic span rather than just number of devices.,network-size taxonomy,classification by geographic scope,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
hard,According to Cisco auto-negotiation guidance what is one very common cause of performance problems on 10/100 Ethernet links?,Duplicate IP addresses,One side at half duplex and the other at full duplex,Too many VLANs,Using a straight-through cable to a router,B,Cisco notes that duplex mismatch is one of the most common causes of Ethernet performance issues.,duplex mismatch,half versus full mismatch issue,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,Which interface setting pattern is required for Auto-MDIX to operate correctly on Cisco switches?,Speed auto and duplex auto,Speed 1000 and duplex full,Speed 100 and duplex half,Any fixed speed as long as duplex is full,A,Cisco says Auto-MDIX needs speed and duplex set to auto in order to work correctly.,auto-mdix requirements,speed and duplex auto requirement,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960x/software/15-2_3_e/consolidated_guide/b_1523e_consolidated_2960x_cg/m_int_automdix_cg.html
hard,On which Cisco interfaces is Auto-MDIX supported according to the configuration guide?,Only fiber SX and LX SFP ports,10/100/1000 copper and 10/100/1000BASE-T or TX SFP copper interfaces,Only console ports,Only routed WAN serial links,B,Cisco documents Auto-MDIX support on common copper Ethernet interfaces and copper SFP interfaces not on fiber SX or LX modules.,auto-mdix support,supported interface types,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960x/software/15-2_3_e/consolidated_guide/b_1523e_consolidated_2960x_cg/m_int_automdix_cg.html
hard,What does Cisco say about Auto-MDIX support on 1000BASE-SX and 1000BASE-LX SFP module interfaces?,It is enabled by default on both,It is not supported on those fiber SFP interfaces,It requires half duplex mode,It works only with crossover patch cables,B,Cisco explicitly notes that Auto-MDIX is not supported on SX or LX fiber SFP interfaces.,auto-mdix restriction,no support on sx lx fiber sfp,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960x/software/15-2_3_e/consolidated_guide/b_1523e_consolidated_2960x_cg/m_int_automdix_cg.html
easy,What does a patch cable primarily do in a LAN?,Assign IP addresses,Carry data between network devices,Provide authentication,Translate MAC addresses,B,A patch cable is used to carry data between hosts switches routers and similar devices.,patch cable purpose,carries data between devices,/home/citadel/Documents/citavault/NETC-121/practice quiz 1.md
easy,Which topology uses one large shared cable that devices tap into?,Ring,Bus,Star,Mesh,B,Bus topology uses one shared backbone cable for all connected devices.,bus topology,shared backbone cable,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 1/Week 1 Notes.md
easy,What common small-network device often includes both Wi-Fi and a few wired switch ports?,Patch panel,Wireless router,Media converter,Hub,B,The chapter explains that a wireless router often combines router firewall WAP and a small switch.,wireless router composition,all-in-one small network device,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why is a firewall considered mandatory for internet-connected networks in Week 1 material?,It improves binary conversion speed,It filters and protects traffic between trusted and untrusted networks,It replaces the NIC,It eliminates the need for passwords,B,The Week 1 reading says internet-connected networks need firewall protection as a baseline control.,firewall baseline,filters traffic between trusted and untrusted,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why might shared printers or files sometimes be unavailable even if the network itself is fine?,They automatically change MAC addresses,They may be busy locked or limited by policy,They only work on MAN links,They require crossover cables,B,Shared resources can be unavailable because they are in use locked or controlled by policy.,shared network constraints,busy locked or policy-limited resources,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,What does the practice quiz suggest is the most likely issue if two PCs are connected directly with a verified straight-through cable but cannot communicate?,The cable should be crossover for two like devices,The PCs need a firewall,The subnet mask must be /30,The switch port is overloaded,A,The Week 1 practice quiz identifies the direct-PC connection case as needing a crossover cable in that scenario.,patch cable logic,direct pc to pc crossover expectation,/home/citadel/Documents/citavault/NETC-121/practice quiz 1.md
hard,According to Cisco Auto-MDIX guidance what is the default status of Auto-MDIX on supported interfaces?,Disabled until manually enabled,Enabled by default,Enabled only on uplinks,Enabled only on fiber ports,B,Cisco states that Auto-MDIX is enabled by default on supported interfaces.,auto-mdix default,enabled by default,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960x/software/15-2_3_e/consolidated_guide/b_1523e_consolidated_2960x_cg/m_int_automdix_cg.html
hard,What does Auto-MDIX allow a Cisco switch port to determine automatically?,The VLAN number of the remote device,The required straight-through or crossover connection type,The IP address of the peer,Whether the remote device is a router or host,B,Auto-MDIX lets the interface detect the needed cable wiring relationship automatically.,auto-mdix function,detect required cable type,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960x/software/15-2_3_e/consolidated_guide/b_1523e_consolidated_2960x_cg/m_int_automdix_cg.html
hard,Which Cisco guidance statement is true about a duplex mismatch?,It usually has no effect on throughput,It is a rare issue seen only on fiber,It can create collisions and poor performance symptoms,It changes MAC addresses on the link,C,Cisco warns that duplex mismatches create degraded performance and collision-related symptoms.,duplex mismatch effects,collisions and poor performance,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,When using older fixed-cabling logic from Cisco examples which cable is commonly used between two PCs directly?,Straight-through cable,Crossover cable,Rollover cable,Console cable,B,Cisco Ethernet cable examples historically use a crossover cable between two directly connected PCs.,ethernet cable use,pc to pc cable type,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
easy,What is a remote resource?,A resource stored only in RAM,A resource on another networked device,A resource on your own hard drive,A resource available only offline,B,A remote resource resides on another networked system rather than your own device.,local vs remote resource,resource on another networked system,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
easy,Which topology connects each device to exactly two neighbors in a closed loop?,Bus,Star,Mesh,Ring,D,Ring topology forms a loop where each device connects to two neighbors.,ring topology,closed loop neighbors,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 1/Week 1 Notes.md
easy,What does up usually mean for a network link?,It is operational,It uses fiber,It has a public IP,It is encrypted,A,Up means the link or interface is operational and able to pass traffic.,up/down state,up means operational,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 1/Week 1 Notes.md
medium,Why does shared storage require management in a networked environment?,Storage is infinite on servers,Shared capacity is limited and must be controlled,Only fiber links can access shared storage,Shared storage ignores permissions,B,The Week 1 chapter notes that shared storage is limited and has to be managed carefully.,shared network constraints,shared storage is limited,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,What is one reason malware risk increases in weakly controlled shared networks?,Malware can spread between connected systems,Malware only attacks routers,Malware requires dedicated WAN circuits,Malware disables all firewalls automatically,A,The Week 1 reading explicitly notes that malware can spread over a network if controls are weak.,security baseline,malware can spread over network,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why is organizational discipline part of a network administrator's job?,Because topology names must stay alphabetical,Because operations include maintenance backups access and coordination,Because only discipline can fix EMI,Because Ethernet requires a discipline protocol,B,The chapter says organization and operational discipline are as important as technical skill for administrators.,network administrator role,operations and coordination duties,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
hard,What is the main reason Cisco documents auto-negotiation for speed and duplex on Ethernet links?,To automatically assign IP addresses,To let both ends agree on compatible operational parameters,To encrypt the physical signal,To set VLAN membership automatically,B,Auto-negotiation is used so both ends of an Ethernet link can agree on speed and duplex settings.,autonegotiation purpose,agree on speed and duplex,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,Which Cisco statement about full-duplex Ethernet is correct?,It allows collisions like a shared hub,It sends and receives simultaneously,It requires CSMA/CD on every frame,It only works on WAN links,B,Full duplex allows simultaneous send and receive and avoids collision-domain behavior on that point-to-point link.,duplex mode,simultaneous send and receive,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,Which Cisco statement about half-duplex Ethernet is correct?,It sends and receives at the same time,It is used only for fiber SFPs,It cannot transmit and receive simultaneously on the same medium,It automatically disables auto-negotiation,C,Half duplex means the interface cannot send and receive at the same time on that shared medium.,duplex mode,cannot send and receive simultaneously,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,What type of Cisco interface module pairing would avoid any need for Auto-MDIX entirely?,Fiber SX and LX links,Copper RJ-45 links only,Console rollover links only,Crossover copper patch cords only,A,Auto-MDIX is a copper-pair concern and does not apply to SX or LX fiber interfaces.,auto-mdix scope,fiber avoids mdix issue,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960x/software/15-2_3_e/consolidated_guide/b_1523e_consolidated_2960x_cg/m_int_automdix_cg.html
easy,What role does a client have in a client-server network?,It provides shared resources to all other devices,It consumes shared resources and services,It forwards packets between networks,It filters internet traffic,B,A client consumes shared resources provided by servers.,client role,consumes shared resources,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
easy,What network size category usually covers a city-scale area?,LAN,MAN,WAN,PAN,B,MAN stands for Metropolitan Area Network and covers a city or metro area.,network-size taxonomy,man city scale,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
easy,What kind of interference is caused by radio-frequency sources?,EMI,RFI,FCS,CRC,B,RFI is radio-frequency interference that can disrupt transmissions.,rfi,radio-frequency interference,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 1/Week 1 Notes.md
medium,Why is a server usually more powerful than a typical client workstation?,Because it runs no operating system,Because many users depend on the services it provides,Because it must always have a public IP,Because it replaces the router,B,Servers are often more powerful because many clients depend on them for shared services.,server role,many users depend on server,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,What is one drawback of shared environments compared with fully independent standalone computing?,Shared rules and policies limit what individual users can do,Every device gets faster internet access,There is no need for credentials,All maintenance windows disappear,A,Shared network environments trade some endpoint independence for centralized control and shared capability.,network operations impact,loss of endpoint independence,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why is file-extension visibility considered useful in technical work according to the Week 1 practice quiz?,It increases Ethernet throughput,It helps reveal the real file type and detect spoofing,It changes Windows firewall rules,It prevents all malware automatically,B,The Week 1 practice quiz points out that visible file extensions help users see true file types and catch spoofing.,technical work habit,see real file type and spoofing,/home/citadel/Documents/citavault/NETC-121/practice quiz 1.md
hard,What does Cisco indicate Auto-MDIX will do when enabled on a supported interface?,Detect and configure the needed cable connection type automatically,Force every link to crossover mode,Disable auto-negotiation completely,Set all links to 100 Mb half duplex,A,Cisco explains that Auto-MDIX detects whether straight-through or crossover behavior is needed and configures accordingly.,auto-mdix function,automatic cable-type detection,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960x/software/15-2_3_e/consolidated_guide/b_1523e_consolidated_2960x_cg/m_int_automdix_cg.html
hard,According to Cisco cable guidance what cable is typically used between a switch Ethernet port and a host NIC?,Rollover cable,Straight-through cable,Crossover cable,Console cable,B,Cisco Ethernet cable examples use straight-through cables between unlike devices such as switch to host.,ethernet cable use,switch to host cable type,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,Which Cisco cable type is used for console-style reversed-pin connections rather than normal Ethernet data links?,Straight-through,Crossover,Rollover,Fiber trunk,C,A rollover cable is used for reversed-pin console style connections and not for normal Ethernet data forwarding.,cable type,console style rollover cable,https://www.cisco.com/en/US/docs/cable/modems/ubr905/installation/guide/hig905ca.html
hard,Which physical medium is immune to EMI and RFI in the way copper twisted pair is not?,Coaxial cable,Fiber optic cable,UTP patch cable,Shielded RJ-45 keystone,B,Fiber uses light instead of electrical signaling so it is not affected by EMI or RFI like copper media.,physical media,fiber immune to emi rfi,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/fast-ethernet-sfp-modules/datasheet-c78-486906.html
easy,What is one common purpose of networking in an organization?,To eliminate communication,To share files and resources,To remove all security controls,To avoid using routers,B,The Week 1 chapter emphasizes sharing files resources programs and communication as key reasons for networking.,network value model,sharing files and resources,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
easy,Which device provides wireless access to a wired network?,WAP,Patch panel,Hub,UPS,A,A wireless access point provides the radio interface that lets wireless clients join the wired network.,core network components,wap provides wireless access,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
easy,What is a node on a network?,Only a router,Any participating addressable device,Only a client PC,Only a server,B,A node is any participating addressable device on the network.,network node,any participating device,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 1/Week 1 Notes.md
medium,Why is a wireless router considered an all-in-one small-network device?,It combines routing firewall wireless and switch functions,It acts as a WAN provider,It replaces every server,It only supports one host,A,The Week 1 reading says small environments often use wireless routers because they combine multiple network roles in one box.,wireless router composition,combined network functions,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why can a dedicated carrier circuit be preferred over a general internet path between sites?,It avoids all addressing,It offers committed connectivity for the WAN link,It removes the need for routers,It turns the WAN into a LAN,B,Dedicated WAN circuits provide committed connectivity unlike general shared internet transport.,dedicated wan connectivity,committed carrier connectivity,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why is it useful to annotate partial screenshots in documentation instead of capturing the whole screen according to the Week 1 practice quiz?,It reduces patch-cable length,It highlights the exact UI element or step clearly,It changes the file extension automatically,It speeds up Ethernet,B,The practice quiz points out that annotated partial screenshots improve clarity by focusing on the exact step or UI element.,documentation practice,highlight exact element clearly,/home/citadel/Documents/citavault/NETC-121/practice quiz 1.md
hard,According to Cisco Ethernet guidance what two operational settings usually negotiate together on an Ethernet link?,IP and subnet mask,Speed and duplex,VLAN and trunk mode,DNS and gateway,B,Cisco Ethernet guidance discusses speed and duplex as the key operational settings negotiated on a link.,autonegotiation purpose,speed and duplex negotiation,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,What is the Cisco-documented risk of connecting certain pre-standard powered devices through a crossover cable even when Auto-MDIX is enabled?,They may not be supported properly,They force the link to fiber mode,They disable MAC learning,They become unmanaged switches,A,Cisco warns that some pre-standard powered devices might not be supported correctly through crossover cabling even with Auto-MDIX.,auto-mdix restriction,pre-standard poe crossover caveat,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960x/software/15-2_3_e/consolidated_guide/b_1523e_consolidated_2960x_cg/m_int_automdix_cg.html
hard,Which Cisco listed Fast Ethernet SFP module supports single-fiber bidirectional operation up to 10 kilometers?,MGBSX1,MGBLX1,MGBBX1,MGBT1,C,Cisco lists the MGBBX1 as the bidirectional single-fiber Fast Ethernet SFP option up to 10 km.,sfp bidi module,bidirectional single-fiber model,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/fast-ethernet-sfp-modules/datasheet-c78-486906.html
hard,What larger lesson from Cisco SFP documentation fits Week 1 physical-media study best?,Media choice can be changed modularly without replacing the switch platform,All Ethernet must use UTP,Every switch port can only run at half duplex,Fiber modules assign IP addresses,A,Cisco's SFP documentation shows that physical-media choice can be modular and flexible on the same platform.,physical media,modular media choice,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/fast-ethernet-sfp-modules/datasheet-c78-486906.html
easy,What does a server provide in a client-server model?,Shared resources and services,Only local files,Only physical cabling,Only wireless coverage,A,A server provides shared resources and services to client devices.,server role,shared resources and services,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
easy,What kind of network is usually limited to a building or nearby area?,WAN,LAN,MAN,VPN,B,A LAN covers a local area such as a building or nearby campus area.,lan concept,local building or nearby area,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 1/Week 1 Notes.md
medium,Why is a full mesh usually more resilient than a hub-and-spoke design?,It needs fewer links,It offers direct alternate paths between nodes,It removes the need for routers,It always uses one cable only,B,Full mesh provides direct interconnections between nodes so loss of one path does not force all traffic through a single hub.,full mesh,resilience through direct alternate paths,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 1/Week 1 Notes.md
medium,Why is physical media still part of Week 1 network fundamentals even before deeper protocol study?,The choice of media affects connectivity distance and interference behavior,Media type automatically sets the IP address,Physical media replaces topology design,It only matters for WANs,A,Week 1 includes physical media because copper and fiber have different capabilities and limits around distance and interference.,physical media,connectivity distance and interference,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/syllabus.md
medium,Why does the practice quiz emphasize the patch cable as carrying data between hosts switches and routers?,Because it is the basic physical path used by wired Ethernet devices,Because it provides Wi-Fi coverage,Because it assigns MAC addresses,Because it filters traffic,B,The patch cable is the physical copper path that carries Ethernet traffic between wired devices.,patch cable purpose,wired ethernet path between devices,/home/citadel/Documents/citavault/NETC-121/practice quiz 1.md
hard,What Cisco-documented combination best describes full-duplex Ethernet operation on a switched point-to-point link?,Shared collisions with CSMA/CD,Send and receive simultaneously without collision-domain contention,Half-speed transmission only,Only unicast traffic is allowed,B,On a switched point-to-point full-duplex link interfaces can transmit and receive simultaneously without the shared-medium collision behavior of old Ethernet.,duplex mode,full duplex switched link behavior,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,Which Cisco cable rule from classic Ethernet examples connects unlike devices such as switch-to-router or switch-to-host?,Use crossover for unlike devices,Use straight-through for unlike devices,Use rollover for unlike devices,Use fiber only,B,Cisco's classic cable examples use straight-through cabling for unlike Ethernet device types.,ethernet cable rule,straight-through for unlike devices,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,Which Cisco cable rule from classic Ethernet examples connects like devices such as switch-to-switch or host-to-host?,Use straight-through for like devices,Use crossover for like devices,Use rollover for like devices,Use no cable because Auto-MDIX is mandatory,B,Cisco's classic cable examples use crossover cabling for like Ethernet device types.,ethernet cable rule,crossover for like devices,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,What is one physical-media advantage of the Cisco copper SFP option compared with fiber SFPs in small offices?,It uses ordinary Cat5 cabling already common in many closets,It is immune to EMI,It supports only console traffic,It removes the need for switches,A,Cisco's copper Fast Ethernet SFP option is useful where ordinary structured copper cabling is already available.,physical media,copper sfp uses common cat5,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/fast-ethernet-sfp-modules/datasheet-c78-486906.html
hard,What is one physical-media advantage of Cisco fiber SFP options compared with copper in noisy environments?,They are unaffected by EMI and support optical runs,They always provide PoE,They use RJ-45 plugs,They require crossover pinouts,A,Fiber SFPs use optical signaling so they avoid EMI issues that can affect copper media.,physical media,fiber advantage in noisy environment,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/fast-ethernet-sfp-modules/datasheet-c78-486906.html
easy,What is one thing networking lets users share besides files?,Communication tools,Only CPU cycles,Only MAC tables,Only firmware,A,Week 1 emphasizes communication tools like messaging meetings and calls as shared benefits of networking.,network value model,communication tools are shared benefits,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
easy,What kind of device can both share and consume resources in a peer-to-peer network?,Only a server,Any endpoint device,Only a router,Only a firewall,B,In peer-to-peer networks endpoints can both share and consume resources.,peer-to-peer model,endpoint can share and consume,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why does Week 1 treat client-to-site VPN as part of WAN thinking?,It gives remote users a way to reach internal resources across the internet,It replaces every router inside the LAN,It is the same thing as a switch stack,It converts copper into fiber,A,The Week 1 notes place client-to-site VPN under WAN concepts because it connects remote users across outside networks to internal resources.,client-to-site vpn,remote access across internet,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 1/Week 1 Notes.md
medium,Why does the chapter describe networking as structured sharing rather than just physical connectivity?,Because useful networks coordinate access to resources services and communication,Because every cable must be labeled,Because physical media is more important than users,Because a LAN is defined by cable color,A,The reading says the value of networking is structured sharing of internet access files programs resources and communication.,network value model,structured sharing concept,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why can larger networks split firewall router switch and WAP into separate devices instead of one all-in-one unit?,Separate devices scale and specialize better as needs grow,Separate devices remove the need for cabling,Separate devices make WANs into LANs,Separate devices eliminate maintenance windows,A,The chapter explains that larger networks often separate roles across dedicated devices as the environment grows.,growing network,separate specialized devices as network grows,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
hard,Which Cisco point best explains why duplex mismatches can feel tricky to diagnose?,Links may come up physically while still performing badly,They always prevent link lights,They change the cable pinout,They delete VLANs,A,Duplex mismatches can leave the link up but still cause poor performance symptoms which makes them harder to spot quickly.,duplex mismatch,link up but bad performance,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,According to Cisco Auto-MDIX guidance what is the key operational convenience of the feature for copper Ethernet?,It removes all need for switches,It reduces concern about whether the patch lead is straight-through or crossover,It enables fiber on copper ports,It auto-configures VLAN trunks,B,Auto-MDIX reduces the need to manually worry about straight-through versus crossover cable wiring on supported copper links.,auto-mdix benefit,reduces cable-type concern,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960x/software/15-2_3_e/consolidated_guide/b_1523e_consolidated_2960x_cg/m_int_automdix_cg.html
hard,Which Cisco SFP option from the Week 1 physical-media extension would best match an existing copper horizontal run in an office?,MGBSX1,MGBLX1,MGBT1,MGBBX1,C,The copper MGBT1 module is the Cisco Fast Ethernet SFP intended for Cat5 copper runs.,physical media,match existing copper run,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/fast-ethernet-sfp-modules/datasheet-c78-486906.html
hard,Which Cisco SFP option would best fit a short multimode fiber closet-to-closet link?,MGBT1,MGBSX1,MGBBX1,Rollover console port,B,Cisco lists the MGBSX1 as the multimode fiber option for shorter optical links.,physical media,multimode fiber choice,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/fast-ethernet-sfp-modules/datasheet-c78-486906.html
hard,Which Cisco SFP option would best fit a longer single-mode fiber run between buildings?,MGBSX1,MGBT1,MGBLX1,Straight-through Cat5 cable,C,Cisco lists the MGBLX1 as the single-mode fiber option for longer runs up to 10 km.,physical media,single-mode long-run choice,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/fast-ethernet-sfp-modules/datasheet-c78-486906.html
easy,What basic hardware enables a device to connect to a network medium?,Patch panel,NIC,Firewall,UPS,B,A network interface card provides the hardware needed for network connectivity.,core network components,nic enables connectivity,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
easy,What is one major advantage of fiber in electrically noisy areas?,It carries PoE farther,It is immune to EMI and RFI,It uses RJ-45 plugs,It requires no transceivers,B,Fiber uses light instead of electrical signaling so it is not affected by EMI or RFI the way copper can be.,physical media,fiber immune to interference,/home/citadel/Documents/citavault/NETC-121/practice quiz 1.md
medium,Why is a network more than just devices being physically plugged in?,It also exists to exchange information and share resources in an organized way,It requires a server in every room,It only matters if internet access is present,It is defined by MAC addresses only,A,Week 1 defines a network as connected devices exchanging information and using shared capabilities.,network core definition,exchange information and share resources,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why might a company keep some peer sharing even in an environment that mostly uses dedicated servers?,Real networks can use a hybrid model,Peer sharing makes firewalls unnecessary,Servers cannot share files,Hybrid models eliminate maintenance windows,A,The Week 1 reading says hybrid environments are common and combine dedicated servers with some peer sharing.,hybrid model,real environments often hybrid,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why is direct internet exposure dangerous for endpoints even in small environments?,It invites unwanted inbound traffic without proper filtering,It changes a LAN into a MAN,It disables local resources,It makes WAN links impossible,A,The Week 1 security baseline says endpoints should not be directly exposed to the internet without firewall protection.,security baseline,danger of direct internet exposure,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 1 Network Basics/Book 1 Chapter 1 - Network Basics.md
medium,Why does the patch-cable lab belong in Week 1 fundamentals?,Physical connectivity is part of basic network operation before higher-layer study,A patch cable configures routing tables,Patch cables assign user permissions,It is only relevant to WANs,A,Week 1 includes building a patch cable because physical-layer connectivity is a foundational networking skill.,patch cable lab,physical connectivity foundational skill,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/syllabus.md
hard,What Cisco-documented behavior makes full-duplex Ethernet more efficient than half-duplex on a point-to-point link?,It uses CSMA/CD more often,It can send and receive simultaneously without shared-medium contention,It forces every link to 100 Mb/s,It automatically creates VLANs,B,Full duplex improves efficiency because both directions can operate simultaneously without shared collision behavior.,duplex efficiency,simultaneous bidirectional transmission,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,What Cisco-documented symptom category should make an engineer suspect duplex mismatch before blaming IP configuration?,Layer 1 link is up but throughput and errors are abnormal,The hostname is missing,The default gateway is blank,The MAC address begins with FF,A,Cisco's Ethernet guidance highlights duplex mismatch as a performance problem even when the physical link appears up.,duplex mismatch,abnormal throughput and errors,https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/10561-3.html
hard,What Week 1 physical-media lesson is reinforced by Cisco's support for both copper and fiber SFP modules?,One switch platform can support different media choices,All switch ports must use the same cable type,Only copper is practical in enterprises,Fiber and copper use identical interference properties,A,Cisco's SFP lineup reinforces the Week 1 lesson that media selection is a design choice based on environment and distance.,physical media,one platform multiple media choices,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/fast-ethernet-sfp-modules/datasheet-c78-486906.html
