difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,Why does Wireshark show HTTP login credentials in plaintext but cannot show HTTPS credentials even with full packet capture access?,HTTPS uses a different TCP port so Wireshark cannot decode port 443 traffic,HTTP sends all data including form POST bodies (usernames; passwords) unencrypted in the TCP payload — Wireshark reads the TCP payload directly; HTTPS wraps all application data in TLS which encrypts the payload before TCP encapsulation — Wireshark sees the TLS record but the content is ciphertext without the session keys,Wireshark can show HTTPS credentials but only for enterprise certificate-pinned applications,HTTPS credentials are stored at the OS level not in network packets so Wireshark has no access,B,Wireshark HTTP: the TCP payload contains the raw HTTP request — headers; form data; cookies — all visible. HTTPS: TLS encrypts the application data before handing it to TCP. Wireshark sees "TLSv1.3 Application Data" with a length but the bytes are ciphertext. To decrypt HTTPS in Wireshark you need the session key log file (the private key alone is insufficient for modern TLS with forward secrecy).,wireshark workflow,installation; capture; and protocol visibility for packet analysis,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What specific security risk does running Telnet demonstrate in Wireshark and how does this differ from SSH?,"Wireshark captures Telnet traffic but it appears encrypted because Telnet uses its own encryption",Wireshark captures Telnet sessions in complete plaintext — every character typed including passwords appears as individual bytes in the TCP stream; Wireshark's ""Follow TCP Stream"" function reassembles the full session making credentials instantly readable; SSH encrypts all session data including authentication meaning the stream shows only encrypted bytes,Telnet uses UDP so Wireshark cannot capture it,SSH and Telnet appear identical in Wireshark because both use port 22,B,Telnet in Wireshark: Follow TCP Stream shows the complete session — login prompt; typed username; typed password (character by character); all commands entered; all output returned. Nothing is hidden. This is the definitive demonstration of why Telnet is prohibited on modern networks. SSH in Wireshark: encrypted payload — credentials and commands are opaque.,wireshark workflow,installation; capture; and protocol visibility for packet analysis,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does the DNS TTL (Time to Live) affect how quickly a DNS record change propagates to all internet users?,DNS TTL is a quality setting with no practical effect on propagation speed,TTL tells caching resolvers how long to keep a record — if a record has TTL 86400 (24 hours) resolvers cache it for 24 hours; changing the IP address at the authoritative server is instant but resolvers with cached old answers continue using the old IP until their TTL expires; reducing TTL before a planned IP change allows faster propagation but increases DNS query load on the authoritative server,DNS record changes propagate instantly because resolvers always check the authoritative server,TTL controls the encryption lifetime not the caching duration,B,Propagation mechanics: change A record IP at registrar/authoritative server → takes effect immediately for new queries. But existing resolvers' caches hold the old answer until TTL expires. Best practice before planned changes: reduce TTL to 300 seconds (5 min) 24 hours before the change — caches expire quickly after the change. Restore high TTL afterward.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why is WINS considered a legacy system and what specifically made it unsuitable for modern enterprise networks?,WINS was replaced because it uses UDP while modern networks require TCP,WINS used a flat NetBIOS namespace with no hierarchy — it could not scale beyond a single domain; required replication between WINS servers across sites; and was incompatible with the internet's DNS-based addressing; modern Active Directory domains use DNS for all name resolution and WINS is only maintained for backward compatibility with legacy applications,WINS was insecure because it transmitted passwords in plaintext unlike DNS,WINS required dedicated hardware that became too expensive to maintain,B,WINS limitations: flat namespace (no subdomain hierarchy); per-site replication complexity; no internet integration; no standard cross-platform support. DNS replaced it with a hierarchical scalable distributed system that works identically on Windows; Linux; and across the internet. Windows Server still supports WINS for legacy NetBIOS applications.,wins context,legacy microsoft name service preceding modern dns usage,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the specific RS-232 parameter that controls error synchronization and why does 8N1 remain the universal default for console access?,8N1 is only used for fiber optic console connections; copper console uses 7E1,8N1 (8 data bits; No parity; 1 stop bit) was standardized as the default because it transfers 8-bit bytes (one complete ASCII or binary character per frame) with no overhead parity bit (parity adds minimal value at modern error rates) and one stop bit — 8N1 is the highest-throughput common setting and became the default on all major network vendors' console ports,8N1 uses parity bits for error detection making it more reliable than 7E1,The parity setting in RS-232 must be set to "Even" for Cisco devices and "Odd" for Juniper devices,B,8N1 encoding: start bit (1) + 8 data bits (8) + no parity (0) + stop bit (1) = 11 signal events per character. 7E1: 7 data bits + even parity bit + 1 stop bit. 8N1 is dominant because: 8-bit bytes match all modern character encodings; no parity overhead; 1 stop bit for efficiency. 9600 8N1 is the universal default for all major vendor console ports (Cisco; Juniper; Aruba).,rs-232 console fundamentals,start/stop/parity/data bits; baud rate; signal levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does multiplexing make communication networks economically viable where dedicated per-connection circuits would not be?,Multiplexing compresses data making it smaller and thus cheaper to transmit,Without multiplexing each telephone call or internet connection would require a dedicated physical wire from end-to-end across the entire network — the cost of provisioning separate physical circuits for every possible communicating pair would make nationwide or global communication economically impossible; multiplexing lets one physical circuit carry thousands of simultaneous conversations,Multiplexing is only used for wireless networks; wired networks use dedicated circuits,Multiplexing was invented to improve security by separating traffic on shared cables,B,Economic necessity: a country with 100 million phone subscribers would need 5×10^15 possible dedicated circuits for every pair to communicate directly. Multiplexing allows one physical fiber to carry 10;000+ simultaneous conversations via WDM (Wavelength Division Multiplexing). The entire internet is built on shared multiplexed infrastructure.,multiplexing principle,multiple data streams share one medium,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the practical difference between FDM and TDM in terms of what happens to one stream when the other stream has nothing to transmit?,Both FDM and TDM automatically reallocate unused capacity to active streams,In FDM each stream has a permanently dedicated frequency band — if stream A has nothing to transmit its frequency band goes unused even though other streams might benefit from that capacity; in TDM unused time slots are wasted unless statistical TDM (statistical multiplexing) is used; IP packet switching uses statistical multiplexing where capacity is only consumed by streams that are actually transmitting,FDM reallocates frequency bands dynamically every millisecond to active streams,TDM eliminates wasted capacity by compressing inactive streams' data,A,Efficiency comparison: FDM — traditional radio/cable TV. Each channel uses its frequency always. Silence = wasted capacity. TDM — traditional telephony. Silent phone = wasted time slot. Statistical multiplexing (modern IP networks) — bandwidth is shared dynamically; idle streams consume zero bandwidth; active streams burst up to full link capacity. Statistical multiplexing is why shared internet works efficiently.,fdm vs tdm,split by frequency bands vs split by time slots,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why must all DHCP addresses assigned to a subnet come from the same network range as the subnet and what happens if they do not?,DHCP can assign any IP address from any scope regardless of subnet,If the DHCP server assigns an address from a different subnet range the client configures itself with an IP address in a different network than the connected switch port — the client cannot communicate because its IP doesn't match the local broadcast domain; ARP requests and routing will fail; proper scope configuration matches the IP range to the physical subnet,Addresses from other subnets still work because DHCP handles the routing automatically,DHCP automatically corrects mismatched subnet assignments during the Acknowledge phase,B,Subnet matching requirement: if a host in 192.168.1.0/24 receives 10.0.0.50/8 from DHCP it configures 10.0.0.50. It tries to ARP for local hosts using 10.x.x.x addresses — but the local subnet is 192.168.1.x. No ARP replies. Default gateway is on 192.168.1.0/24 — also unreachable. The host is completely isolated despite having a valid IP.,dhcp scope,per-subnet allocation boundaries and options,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does DNS prevent a single point of failure in name resolution and what mechanism allows this distributed resilience?,DNS has a single central server that all devices query causing a single point of failure,DNS resilience comes from multiple mechanisms: multiple root servers worldwide (anycast); multiple TLD servers for each TLD; authoritative zones can have primary and secondary servers; recursive resolvers are deployed redundantly; all servers cache results reducing load and providing answers even during partial outages,DNS uses RAID storage to prevent data loss but still has a single point of failure at the server level,DNS only has single servers at each level but uses TCP for reliable connections preventing failure,B,DNS redundancy: 13 root IP addresses (hundreds of actual physical servers via anycast). Each TLD has multiple authoritative servers. Zones can specify multiple NS records — both primary and secondary authoritative servers. Recursive resolvers cache responses — even if the authoritative server is temporarily unreachable cached answers continue serving clients.,dns hierarchy,root; tld; domain; host/subdomain levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the purpose of the DHCP server's ping check before offering an IP address and why might an administrator disable this feature?,The ping check encrypts the offered IP address before sending the Offer,Before offering an IP address some DHCP servers ping that IP to verify it is unoccupied — if the address responds another device already has it statically configured; the server skips to the next address; administrators may disable this to speed up DHCP response time on large networks where ping checks add significant delay,The ping check is required by RFC and cannot be disabled,The ping check validates the client's MAC address rather than the offered IP,B,DHCP conflict detection: Windows DHCP Server sends 2 ICMP pings before offering an address. If any reply: conflict detected; address marked as BAD; next address tried. This prevents assigning IPs already in use by statically configured devices. Cost: adds 2+ seconds per address offer. Disabled in high-performance environments where address conflicts are managed administratively.,dhcp scope,per-subnet allocation boundaries and options,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does a network engineer configure specific exclusions in a DHCP scope rather than simply making the scope smaller?,Making the scope smaller would block addresses from being dynamically assigned entirely,Exclusions allow non-contiguous addresses within the scope range to be reserved for statically configured devices — for example scope 192.168.1.1-254 with exclusions 192.168.1.1-20 (routers; switches; servers) means DHCP assigns 192.168.1.21-254 dynamically; the excluded range is free for manual static assignment keeping the entire subnet logically organized,Exclusions encrypt specific addresses preventing DHCP from logging those assignments,Making the scope smaller would cause the excluded addresses to be unroutable,B,Scope design pattern: define the full subnet range in the scope; exclude the static-assignment block. Advantages: all addresses are visually managed in one scope; the static range is documented by the exclusion; future scope changes don't leave static addresses orphaned. Alternative: split scope (DHCP only gets .100-.254; .1-.99 reserved for statics) — simpler but static range can't be centrally documented.,dhcp scope,per-subnet allocation boundaries and options,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the binary value of the decimal number 192 and why is this specific pattern important in subnetting?,192 in binary is 10101010 which appears as the most significant bits of a Class C address,192 in binary is 11000000 — two consecutive 1-bits set to 1 starting from the most significant bit; this pattern appears in the /26 subnet mask (11000000 in the last octet = 192) creating four equal /26 subnets from one /24 network; understanding that 192 = 11000000 is essential for manual subnet mask calculations,192 in binary is 11110000 representing a /28 subnet mask,192 is identical to 255 in binary because both indicate maximum values,B,Binary ↔ decimal: 128+64 = 192. Binary: 11000000. /26 mask last octet = 11000000 = 192. So 255.255.255.192 is the /26 mask. Subnets: 0; 64; 128; 192 (increments of 64 because the third significant bit = 2^6 = 64). Binary literacy is the foundation of all manual subnetting calculations.,binary addressing foundation,bit values define network/host boundaries in subnetting,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What does the DNS SOA (Start of Authority) record define and why is it critical for zone administration?,SOA records define which devices in the network can query the DNS server,The SOA record specifies the primary authoritative name server for the zone; the email of the zone administrator; the zone's serial number (incremented on every change); and timing parameters for secondary server refresh/retry/expiry — without a properly configured SOA secondary DNS servers cannot replicate the zone or determine when the zone data is stale,SOA records provide the default gateway for all hosts in the DNS zone,SOA records encrypt zone data to prevent unauthorized zone transfers,B,SOA fields: primary NS (who is master); admin email; serial number (secondaries compare to detect changes); refresh (how often secondaries poll); retry (if refresh fails); expire (max time secondaries serve zone without master contact); minimum TTL. Serial number must increment on every zone change or secondaries won't replicate the update.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between static IP addressing's administrative burden and DHCP's operational simplicity at enterprise scale?,Static IP has less administrative burden because it never requires renewal,At enterprise scale managing hundreds or thousands of static IP assignments means tracking each device's IP in a spreadsheet; manually updating each device on moves/adds/changes; and coordinating with all teams; DHCP centralizes address management — adding/moving/reconfiguring a device requires no manual IP configuration; the DHCP server handles all assignments; changes to DNS or gateway settings can be pushed to all clients by updating scope options,DHCP creates more administrative burden than static IP because DHCP servers require daily maintenance,Static and DHCP have equivalent administrative burdens at enterprise scale,B,Scale argument: 500 static endpoints = 500 manual configurations. Device moves require update at the device AND update in any documentation. DHCP: add a device; it configures itself. Change the default gateway? Update one DHCP scope option; all clients get the new gateway on next renewal. Move a device to another subnet? DHCP assigns the correct addresses automatically.,dynamic vs static ip,pooled assignment vs manually fixed settings,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does WINS resolve NetBIOS names and what is the operational difference from DNS name resolution?,WINS uses UDP port 53 — the same as DNS — making them interchangeable,WINS resolves NetBIOS names (flat 15-character computer names like "FILESERVER") using a registration and query model — devices register their NetBIOS name with the WINS server at boot; clients query WINS for a name and receive the IP; DNS uses a hierarchical structured namespace (FQDN) with distributed authoritative servers — WINS is centralized; flat; and Windows-only while DNS is hierarchical; distributed; and universal,WINS uses multicast while DNS uses unicast for name queries,WINS and DNS use identical resolution mechanisms; WINS is just older software,B,WINS vs DNS: WINS = flat namespace ("SERVER01" — no domain hierarchy); centralized server; registration-based. DNS = hierarchical (server01.example.com); distributed authoritative zones; standard across all operating systems. Active Directory eliminated WINS by using DNS for all services — WINS still runs only for applications that use NetBIOS APIs.,wins context,legacy microsoft name service preceding modern dns usage,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What happens to network performance when the Wireshark capture interface is set to promiscuous mode on a busy switch port?,Promiscuous mode reduces network performance by encrypting all captured packets,In promiscuous mode the NIC passes all frames on the wire to the OS regardless of destination MAC — on a switched network most frames are unicast to other devices so promiscuous mode shows minimal extra traffic; on a hub or SPAN port promiscuous mode captures all traffic; the CPU overhead of processing additional frames in software can impact performance on high-speed links,Promiscuous mode prevents other devices from sending traffic while a capture is running,Promiscuous mode changes the NIC to full-duplex causing a duplex mismatch,B,Promiscuous mode on switch: normally switches send only traffic destined for the connected device. Promiscuous mode lets the NIC accept ALL frames its port receives — but switches only send addressed or flooded frames. To see others' traffic: configure a SPAN/mirror port. CPU impact: copying every frame to the Wireshark software buffer; large captures exhaust memory/CPU.,wireshark workflow,installation; capture; and protocol visibility for packet analysis,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the operational distinction between an iterative DNS query and a recursive DNS query and which type does a client typically send?,Clients always send iterative queries; servers always send recursive queries,In a recursive query the client asks its resolver to fully resolve the name — the resolver does all the work and returns a final answer; in an iterative query the server returns the best answer it has (often a referral to another server) and the client must follow up itself; clients send recursive queries to their resolver (doing no work); resolvers send iterative queries to root/TLD/authoritative servers,Clients can only send one type of query and it is determined by the operating system brand,Iterative queries use TCP; recursive queries use UDP,A,Typical DNS flow: Client → resolver: recursive (client says "get me the full answer"). Resolver → root: iterative (root says "ask the .com servers"). Resolver → .com: iterative (.com says "ask ns1.example.com"). Resolver → ns1.example.com: iterative (returns IP). Resolver → client: final answer. Clients do no work; resolvers do all work.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does the binary value of the last octet of an IP address determine the subnet it belongs to when a /26 mask is used?,The last octet always determines the host number regardless of subnet mask,With a /26 mask the last octet's two most significant bits (bits 7-6 = values 128 and 64) are network bits — the four possible /26 subnets are .0 (bits 00); .64 (bits 01); .128 (bits 10); .192 (bits 11); the last 6 bits are the host portion; an address with last octet = 100 (binary 01100100) belongs to the .64 subnet because bits 7-6 = 01,All last-octet values above 128 belong to one subnet with /26 mask,The /26 mask only creates two subnets divided at octet value 128,B,/26 subnet analysis: mask = 255.255.255.192 = 11111111.11111111.11111111.11000000. Last octet: top 2 bits are network. 192.168.1.100: last octet = 100 = 01100100. Top 2 bits = 01 = subnet .64. This address is in 192.168.1.64/26 with host bits = 100100 = 36 → host 36.,binary addressing foundation,bit values define network/host boundaries in subnetting,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the purpose of a DNS forwarder in an enterprise network where the internal DNS server handles internal domain resolution?,A DNS forwarder replaces the internal DNS server when it is overloaded,An internal DNS server resolves internal hostnames (server01.corp.example.com) from its own zones — for external internet names (google.com; github.com) it cannot resolve these locally; a DNS forwarder configuration sends these external queries to a trusted upstream resolver (ISP DNS; 8.8.8.8; or a corporate internet proxy DNS) rather than performing its own root-walk recursion,DNS forwarders are only used when the primary DNS server fails,A DNS forwarder receives queries from the internet and forwards them to internal servers,B,Enterprise DNS forwarder pattern: internal DNS server answers corp.example.com from local zone. External query for google.com: forwarded to 8.8.8.8 (or ISP DNS). Benefits: internal queries stay internal; external queries use a trusted resolver; security policy can control which external resolver is used. Without forwarder: internal DNS must query root servers directly (requires outbound UDP/TCP 53 to internet).,dns forwarder,upstream resolver for unresolved/non-local queries,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the specific advantage of using a static IP for a server over DHCP and what is the risk if a server does use DHCP without a reservation?,Static IP for servers allows faster network transmission speeds,With a static IP the server's address never changes — other systems that reference it by IP can rely on stable connectivity; with DHCP and no reservation the server could receive a different IP after a lease expiry or DHCP server rebuild causing all systems pointing to the old IP to fail until updated,DHCP provides faster network speeds for servers so static IP is only used in emergencies,Servers with DHCP cannot communicate on IPv6 networks,B,Server stability requirement: 100 client computers have "\\192.168.1.50" mapped as a file server share. If the server's DHCP lease isn't renewed and it gets 192.168.1.75 instead — all 100 clients fail to connect. Static IP or DHCP reservation prevents this. DNS names (server.corp.example.com) add another abstraction layer but the DNS record still needs the correct IP.,dynamic vs static ip,pooled assignment vs manually fixed settings,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the typical default DHCP lease time in Windows Server and why is this duration chosen as a reasonable default?,Windows Server DHCP defaults to 1 hour because address pools are small,Windows Server DHCP defaults to 8 days — this duration balances address pool conservation (addresses aren't held indefinitely by disconnected devices) with renewal overhead (clients renew at 50% of lease time = every 4 days; lower frequency means less DHCP traffic) — suitable for stable corporate environments where devices change infrequently,The default lease time is set by the client's operating system not the server,Default lease time is 30 days to minimize address churn on large networks,B,8-day default rationale: corporate endpoints are stable — they're on daily; rarely move. 4-day renewal frequency is manageable for the DHCP server. 8 days also allows a device to survive a DHCP server outage for 8 days before losing its lease. Contrast: public Wi-Fi typically uses 1-4 hour leases because devices connect briefly and leave.,dhcp lease timer,duration controls churn and address reuse behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does Wireshark's display filter differ from its capture filter and when is each more appropriate?,Display filters remove packets from the capture file permanently while capture filters keep all packets,A capture filter is applied before capture begins and selects which packets the NIC passes to Wireshark — unselected packets are never recorded saving disk space; a display filter is applied after capture to the already-captured data — it hides packets without removing them allowing the analyst to toggle visibility; capture filters are used for targeted high-traffic captures and display filters for analysis of saved captures,Capture filters use BPF syntax; display filters use a completely different language that is incompatible,Display filters are applied at the hardware level before any software processing,A,Wireshark filter types: capture filter (libpcap BPF syntax: "port 80"): applied by the kernel to the NIC — only matching packets enter Wireshark. Display filter (Wireshark filter syntax: "http.request.method == GET"): applied to already-captured data in memory. Capture filter: useful when capturing high-traffic links (prevents disk exhaustion). Display filter: useful when analyzing broad captures to focus on specific traffic.,wireshark workflow,installation; capture; and protocol visibility for packet analysis,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What specific information in the DHCP Acknowledge message finalizes the client's IP configuration and what does the client do immediately after receiving it?,The Acknowledge message only confirms the IP — the client must separately request the subnet mask and gateway,The DHCP Acknowledge includes the assigned IP address; subnet mask; lease duration; default gateway (Option 3); and DNS server IPs (Option 6) — upon receiving the ACK the client applies all these parameters to the network interface; optionally performs a gratuitous ARP to detect address conflicts; and begins communicating on the network,The ACK only sets the IP address; gateway and DNS must be fetched via separate DHCP Option requests,The client ignores the Acknowledge and uses the IP from the Offer message instead,B,DHCP ACK contents: yiaddr field (Your IP address); subnet mask; lease time; Option 3 (gateway); Option 6 (DNS); optional: Option 12 (hostname); Option 15 (domain name); Option 44 (WINS). Client action post-ACK: configure NIC with all received settings; send gratuitous ARP (DHCP conflict detection); begin normal network operation.,dora flow,discover; offer; request; acknowledge,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the practical network troubleshooting difference between measuring round-trip latency with ping versus one-way latency and why can asymmetric paths complicate diagnosis?,Ping RTT is always exactly twice the one-way latency because paths are always symmetric,Ping reports round-trip time (RTT) — the total time for a packet to reach the destination and the ICMP reply to return; if the forward and return paths take different routes (asymmetric routing) the RTT splits unevenly between directions; high RTT might be caused by 5ms forward path and 90ms return path — ping cannot reveal this asymmetry; one-way measurement tools (OWAMP) or tracert in both directions from each endpoint are needed to diagnose,One-way latency is always exactly half the RTT measurement,Asymmetric paths only occur on wireless networks,A,Asymmetric routing is common: forward path A→B through ISP X; return path B→A through ISP Y. If ISP Y has congestion the RTT appears high but the issue is on the return path. Tracert from A shows only forward path hops. Tracert from B would show the actual congested return path. This is why "ping is high" investigation requires probing from both ends.,network latency,time delay metric measured in milliseconds,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the DHCP lease renewal process at the T1 and T2 timers and what is the difference between how renewal is attempted at each point?,T1 is when the lease fully expires and T2 is a warning 50% before expiry,At T1 (50% of lease time) the client sends a unicast DHCPREQUEST directly to the leasing server to renew — if the server responds with an ACK the lease is extended from that point; if T1 renewal fails and the lease reaches T2 (87.5% of lease time) the client broadcasts a DHCPREQUEST to any available DHCP server to rebind; if rebind also fails the lease expires and the client falls back to APIPA,The client always waits for the lease to fully expire before attempting renewal,T1 and T2 are both broadcast-based renewal attempts sent to all servers simultaneously,B,DHCP renewal timeline: T1 = 50% of lease (unicast to original server — "please renew my lease"). T2 = 87.5% of lease (broadcast to any server — "I'm desperate; any server take me"). Expiry = 100% — client loses IP; self-assigns 169.254.x.x. This two-stage design gives the original server first chance to renew; only escalating to a broadcast if it is unreachable.,dhcp lease timer,duration controls churn and address reuse behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the purpose of RS-232 start and stop bits and why does the receiver need them if it already knows the baud rate?,Start and stop bits carry the actual data payload of each character frame,RS-232 is asynchronous — sender and receiver share a baud rate but have no shared clock signal; the start bit (a single low bit) signals the receiver that a character is beginning and synchronizes its sampling clock; the stop bit (one or two high bits) signals the end of the character and returns the line to idle — without start/stop bits the receiver cannot determine where one character ends and the next begins,Start and stop bits encrypt the character to prevent eavesdropping on the serial line,The receiver counts bits from the moment it is powered on to find character boundaries,B,Asynchronous serial: the line sits at idle (logic 1 = mark). Start bit (logic 0 = space) wakes the receiver and triggers its bit-sampling timer. 8 data bits follow sampled at baud-rate intervals. Stop bit (logic 1) confirms end and returns line to idle. RS-232 does not need a clock wire because start/stop bits provide per-character synchronization.,rs-232 console fundamentals,start/stop/parity/data bits; baud rate; signal levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What RS-232 voltage levels represent logic 1 and logic 0 and how do these differ from the TTL logic levels used inside computers?,RS-232 uses 0V for logic 0 and 5V for logic 1 — the same as TTL,RS-232 uses negative voltage (−3V to −15V) to represent logic 1 (mark) and positive voltage (+3V to +15V) to represent logic 0 (space) — the inverted polarity and higher voltages compared to TTL (0V = 0; 3.3V/5V = 1) improve noise immunity over longer cable runs; a USB-to-serial adapter contains a level converter chip that translates between RS-232 voltages and USB/TTL levels,RS-232 uses 12V for logic 1 and 0V for logic 0 — the same polarity as TTL but at higher voltage,RS-232 and TTL use identical voltage levels; the only difference is baud rate,B,RS-232 voltage: +3V to +15V = logic 0 (space). −3V to −15V = logic 1 (mark). Note polarity inversion from TTL. Standard ±12V on DB-9 pins. Noise immunity: larger voltage swing withstands cable-induced noise over runs up to 15m at 9600 baud. USB-to-serial adapters contain MAX232 or similar chips to perform the voltage translation.,rs-232 console fundamentals,start/stop/parity/data bits; baud rate; signal levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is statistical multiplexing and how does it differ from fixed TDM in terms of bandwidth efficiency for bursty data traffic?,Statistical multiplexing is simply another name for frequency division multiplexing,Statistical multiplexing dynamically allocates channel capacity only to streams that are actively transmitting — a stream with nothing to send consumes no bandwidth; fixed TDM assigns slots to every stream regardless of activity so a silent stream wastes its allocated slots; statistical multiplexing is far more efficient for bursty IP traffic where devices transmit in short bursts with idle gaps between,Statistical multiplexing uses fixed slot sizes like TDM but randomizes which stream gets each slot,TDM is more efficient than statistical multiplexing for internet traffic because it prevents collisions,B,Statistical multiplexing (packet switching): 10 streams share a 10 Mbps link. If 3 streams are active they can each burst up to ~3.3 Mbps. If only 1 stream is active it can use the full 10 Mbps. Fixed TDM: each stream permanently gets 1 Mbps regardless of activity. Internet packet switching = statistical multiplexing — idle hosts consume zero bandwidth; active hosts can burst.,multiplexing principle,multiple data streams share one medium,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why is jitter more disruptive to UDP-based real-time applications than TCP-based applications and what does this reveal about the design trade-off between UDP and TCP?,TCP retransmits lost packets making it immune to all forms of network delay,TCP applications buffer received data and the OS reassembles the byte stream in order — jitter only affects delivery timing not final correctness; UDP applications receive packets in arrival order with no buffering or reordering by the transport layer — VoIP and video conferencing using UDP must play audio/video in real time so uneven arrival creates audible gaps or video stutter; the trade-off is that TCP's reliability mechanisms themselves add latency making TCP unsuitable for real-time media,UDP is immune to jitter because it uses faster hardware paths than TCP,Jitter only affects encrypted traffic; unencrypted UDP applications are immune,B,Design trade-off: TCP provides reliable ordered delivery but retransmission adds unpredictable delay — unacceptable for live voice. UDP is unreliable but delivers immediately — a jitter-affected packet played late is worse than a dropped one in VoIP. VoIP accepts occasional packet loss (brief silence) but cannot tolerate a late packet (it would delay all subsequent audio). This is why all real-time media protocols (RTP; QUIC media) use UDP.,jitter,packet delay variation affecting real-time traffic quality,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the binary representation of the IPv4 loopback address 127.0.0.1 and what does it reveal about why the entire 127.0.0.0/8 block is reserved?,Only the single address 127.0.0.1 is reserved; all other 127.x.x.x addresses are routable,127.0.0.1 in binary is 01111111.00000000.00000000.00000001 — the entire 127.0.0.0/8 block (the first octet = 01111111) is reserved by RFC 1122 for loopback; any packet sent to any 127.x.x.x address loops back to the sending host's own network stack without leaving the NIC; the /8 reservation wastes ~16 million addresses but was established during the early internet when address conservation was not a priority,127.0.0.1 in binary is 10000000.00000000.00000000.00000001 placing it in Class B address space,Only 127.0.0.1 loops back; other 127.x.x.x addresses are routed normally to RFC 1918 private space,B,Loopback block: 127.0.0.0/8 first octet = 0111 1111. The IANA reserved the full /8 historically. In practice only 127.0.0.1 is commonly used though any 127.x.x.x address loops back. Binary value 0111 1111 = 64+32+16+8+4+2+1 = 127. Useful for testing the TCP/IP stack on a host without sending traffic to the physical network.,binary addressing foundation,bit values define network/host boundaries in subnetting,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is a conditional DNS forwarder and how does it differ from a standard forwarder in a multi-domain enterprise environment?,Conditional forwarders route all DNS queries to different servers depending on network speed,A conditional forwarder routes queries to a specific DNS server based on the domain name being queried — queries for partner.company.com go to the partner company's DNS server while queries for external internet names go to the standard forwarder; a standard forwarder sends all unresolvable queries to one upstream server regardless of domain; conditional forwarding enables name resolution across corporate boundaries without merging DNS infrastructures,Conditional forwarders only work for internal domains; external domains cannot be conditionally forwarded,A conditional forwarder is the same as a DNS stub zone — both resolve names in external domains,A,Conditional forwarder use case: Company A (a.com DNS) acquires Company B (b.com DNS). To resolve b.com names without merging DNS: configure conditional forwarder on A's DNS — "for b.com; forward to 10.20.0.1 (B's DNS server)." All other external queries go to the standard forwarder. This avoids full DNS delegation and works for partner/merger/VPN scenarios.,dns forwarder,upstream resolver for unresolved/non-local queries,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
