difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,What does a 0 in a wildcard mask mean?,The bit must match,The bit is ignored,The interface shuts down,The route is external,A,A 0 in a wildcard mask means the corresponding bit must match.,wildcard mask,zero meaning,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,What does a 255 octet in a wildcard mask mean?,Do not care about that octet,Match exactly 255,Use only Area 255,Disable the interface,A,A 255 wildcard octet means that octet is ignored for matching.,wildcard mask,255 meaning,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Which wildcard mask matches subnet mask 255.255.255.0?,0.0.0.255,0.0.255.255,0.255.255.255,255.255.255.0,A,The inverse of 255.255.255.0 is 0.0.0.255.,wildcard mask,slash 24 wildcard,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Which wildcard mask matches subnet mask 255.255.255.252?,0.0.0.3,0.0.0.255,0.0.255.255,255.255.255.252,A,The inverse of 255.255.255.252 is 0.0.0.3.,wildcard mask,slash 30 wildcard,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,What does show ip ospf neighbor verify?,OSPF neighbor relationships,EIGRP topology entries,VLAN access ports,MAC address aging,A,The command verifies OSPF neighbor relationships.,ospf,neighbor verification,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,What does show ip route ospf verify?,OSPF routes in the routing table,Only VLAN membership,Only interface descriptions,Only local DNS records,A,The command filters the routing table to OSPF-learned routes.,ospf,route verification,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,What does show ip protocols help verify?,Routing protocol configuration,Switch fan speed,User password history,Cable category,A,show ip protocols displays routing protocol settings and participating networks.,routing verification,show ip protocols,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why does show ip interface brief matter during routing troubleshooting?,It confirms interface status and IP addressing,It displays DNS zone transfers,It lists only MAC addresses,It changes routing metrics,A,The command quickly shows whether interfaces are up and addressed.,troubleshooting,interface brief,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why does show vlan brief matter when an SVI is down?,It confirms that the VLAN exists,It assigns OSPF costs,It lists route redistribution tags,It changes administrative distance,A,An SVI depends on the VLAN existing and having active Layer 2 support.,troubleshooting,vlan verification,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why do ping and traceroute help after routing configuration?,They test reachability and path behavior,They create VLANs,They change wildcard masks,They enable EIGRP,A,Ping tests reachability and traceroute shows path behavior.,troubleshooting,ping traceroute,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why can OSPF be better than RIP in larger networks?,It uses topology information and areas,It only counts hops,It cannot form neighbors,It disables route metrics,A,OSPF uses link-state information and areas for scalability.,ospf,rip comparison,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why does EIGRP support VLSM and CIDR matter?,It handles classless subnet designs,It removes subnet masks,It disables routing tables,It uses only Class A networks,A,EIGRP supports modern classless routing and variable subnet masks.,eigrp,classless support,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why is OSPF described as classless?,It carries subnet-mask information,It ignores all masks,It uses only classful summaries,It cannot route subnets,A,OSPF understands subnet masks and modern subnetting.,ospf,classless behavior,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why is blind classful auto-summary undesirable in OSPF-style designs?,Modern VLSM networks need precise route information,All routes should become Class A,OSPF does not support areas,Wildcards cannot match subnets,A,Modern subnetting needs deliberate summaries rather than blind classful summaries.,ospf,summarization caution,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why can administrative distance change the installed route?,The router prefers the most trusted source,The router prefers the longest hostname,The switch prefers the lowest VLAN number,The host prefers the largest MAC address,A,Administrative distance decides source preference when multiple sources know a destination.,administrative distance,route selection,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Which route is preferred by default if the same network is learned from internal EIGRP and OSPF?,Internal EIGRP,OSPF,Both are rejected,Both are static,A,Internal EIGRP has AD 90 and OSPF has AD 110 so EIGRP is preferred.,administrative distance,eigrp vs ospf,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why can an external EIGRP route be less preferred than an OSPF route by default?,External EIGRP AD 170 is higher than OSPF AD 110,External EIGRP has no IP address,OSPF always disables EIGRP,OSPF has no administrative distance,A,External EIGRP commonly has AD 170 while OSPF commonly has AD 110.,administrative distance,external eigrp vs ospf,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
medium,Why should troubleshooting start with interface status before protocol tuning?,Down interfaces prevent neighbor and route formation,Routing protocols ignore interfaces,Interfaces only affect DNS,Protocols create cable links,A,Physical and logical interface problems can stop routing before protocol settings matter.,troubleshooting,interface first,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which technology lets a Layer 3 switch provide a first-hop gateway with redundancy across two devices?,HSRP,CSMA/CD,DHCP snooping,PortFast,A,HSRP is a first-hop redundancy protocol used to provide gateway redundancy.,first hop redundancy,hsrp purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is the main purpose of VRRP?,Provide redundant default gateways,Encrypt OSPF LSAs,Assign VLAN IDs,Rewrite MAC address tables,A,VRRP provides first-hop gateway redundancy across routers or Layer 3 switches.,first hop redundancy,vrrp purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which first-hop redundancy protocol is Cisco proprietary?,HSRP,VRRP,GLBP open mode,OSPF,A,HSRP is Cisco proprietary while VRRP is standards-based.,first hop redundancy,cisco proprietary,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which first-hop redundancy protocol can load balance gateways in Cisco environments?,GLBP,STP,RIP,LLDP,A,GLBP can provide gateway redundancy and load sharing.,first hop redundancy,glbp load balancing,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does an OSPF designated router reduce on a broadcast network?,Neighbor adjacency overhead,Subnet mask length,VLAN count,Static route distance,A,A DR reduces the number of full OSPF adjacencies on multiaccess networks.,ospf,designated router purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF router assists the designated router on a broadcast segment?,Backup designated router,Area border client,Passive route source,Default gateway only,A,A BDR is elected to take over if the DR fails.,ospf,bdr role,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF value influences DR and BDR election?,Interface priority,Administrative distance,MAC table aging,Native VLAN,A,OSPF interface priority influences DR and BDR election.,ospf,dr election priority,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What happens when an OSPF interface priority is set to 0?,It cannot become DR or BDR,It must become DR,It disables IP routing,It becomes Area 0,A,OSPF priority 0 prevents the interface from becoming DR or BDR.,ospf,priority zero,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF network type commonly elects a DR and BDR?,Broadcast multiaccess,Point-to-point serial only,Loopback only,Passive only,A,OSPF broadcast multiaccess networks commonly elect a DR and BDR.,ospf,broadcast network type,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF network type does not require DR election by default?,Point-to-point,Broadcast Ethernet,NBMA Ethernet,Multiaccess VLAN,A,Point-to-point OSPF links do not require DR or BDR election.,ospf,point to point network,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF neighbor state means routers have fully synchronized LSDBs?,Full,Init,Two-Way,Down,A,Full state means OSPF neighbors have completed database synchronization.,ospf,neighbor full state,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF neighbor state means a router has seen its own router ID in a neighbor hello?,Two-Way,Down,Loading,ExStart,A,Two-Way indicates bidirectional hello communication has been confirmed.,ospf,two way state,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which mismatch commonly prevents OSPF neighbors from forming?,Area ID mismatch,Hostname mismatch,Console speed mismatch,Banner mismatch,A,OSPF neighbors generally need compatible area settings on the link.,ospf,area mismatch,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF mismatch commonly causes adjacency failure because timers must align?,Hello and dead timer mismatch,MAC aging timer mismatch,DNS timeout mismatch,SSH idle timer mismatch,A,OSPF hello and dead timers must match on many network types.,ospf,timer mismatch,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF feature allows authentication of routing updates?,OSPF authentication,Port security,DHCP relay,NAT overload,A,OSPF authentication helps verify routing-protocol messages.,ospf,authentication,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is the OSPF router ID used for?,Uniquely identifying the OSPF router,Naming VLANs,Selecting DNS servers,Setting host default gateways,A,The router ID uniquely identifies an OSPF router in the routing domain.,ospf,router id purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which source is usually preferred for choosing an OSPF router ID if manually configured?,Manual router-id command,Lowest active IP,Lowest MAC address,Native VLAN ID,A,A manually configured router ID takes precedence.,ospf,router id selection,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF LSA type commonly describes router links within an area?,Type 1 router LSA,Type 5 external LSA,Type 7 NSSA LSA,Type 3 summary LSA,A,Type 1 router LSAs describe router links inside an area.,ospf,type 1 lsa,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF LSA type commonly advertises networks from one area into another?,Type 3 summary LSA,Type 1 router LSA,Type 2 network LSA,ARP LSA,A,Type 3 summary LSAs advertise inter-area routes.,ospf,type 3 lsa,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF LSA type commonly carries external routes redistributed into OSPF?,Type 5 external LSA,Type 1 router LSA,Type 2 network LSA,Type 3 summary LSA,A,Type 5 external LSAs carry routes redistributed into normal OSPF areas.,ospf,type 5 lsa,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is an OSPF stub area designed to reduce?,External route information inside the area,The need for IP addresses,All neighbor relationships,All default routes,A,A stub area limits external route information to reduce LSDB size.,ospf,stub area,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is an OSPF totally stubby area designed to reduce further?,Inter-area and external route detail,Layer 2 switching,Default gateway redundancy,Interface addressing,A,A totally stubby area reduces both inter-area and external route detail.,ospf,totally stubby area,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is an NSSA in OSPF used for?,Allowing limited external redistribution in a stub-like area,Disabling all LSAs,Replacing Area 0,Converting OSPF to EIGRP,A,An NSSA allows certain external routes while retaining stub-area benefits.,ospf,nssa purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF external route type preserves external metric separately from internal cost?,E2,E1,O IA,O,A,E2 routes use the external metric without adding internal cost by default.,ospf,e2 external type,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which OSPF external route type adds internal cost to reach the ASBR?,E1,E2,O IA,O,A,E1 routes include the external metric plus internal cost to the ASBR.,ospf,e1 external type,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does ASBR stand for in OSPF?,Autonomous System Boundary Router,Area Switch Backbone Router,Automatic Static Backup Route,Access Segment Border Relay,A,An ASBR redistributes routes between OSPF and external routing sources.,ospf,asbr full name,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does an ASBR commonly do?,Redistribute external routes into OSPF,Elect the DR only,Assign host IP addresses,Create VLAN access ports,A,An ASBR introduces external routing information into OSPF.,ospf,asbr role,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which command can show detailed OSPF interface timers and network type on Cisco IOS?,show ip ospf interface,show vlan brief,show mac address-table,show controllers,A,show ip ospf interface displays OSPF interface details including timers and network type.,ospf,interface detail command,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which command can show OSPF database contents on Cisco IOS?,show ip ospf database,show ip arp,show interfaces status,show cdp neighbors,A,show ip ospf database displays OSPF LSDB information.,ospf,database command,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does the OSPF passive-interface feature do?,Suppresses OSPF neighbor formation on an interface,Deletes the interface IP address,Disables route installation,Forces DR election,A,Passive interfaces advertise connected networks but do not form OSPF neighbors on that interface.,ospf,passive interface,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is EIGRP DUAL responsible for?,Loop-free route calculation,OSPF area assignment,VLAN trunk negotiation,MAC address learning,A,DUAL calculates loop-free EIGRP routes and backup paths.,eigrp,dual purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does DUAL stand for in EIGRP?,Diffusing Update Algorithm,Dynamic User Access List,Distributed Uplink Address Logic,Default Update Area Link,A,DUAL stands for Diffusing Update Algorithm.,eigrp,dual full name,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is an EIGRP successor?,The best route to a destination,The backup route only,The OSPF backbone router,The VLAN gateway MAC,A,An EIGRP successor is the currently best route installed for a destination.,eigrp,successor,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is an EIGRP feasible successor?,A loop-free backup route,A route that failed authentication,A static route only,A Layer 2 trunk,A,A feasible successor is a precomputed loop-free backup route.,eigrp,feasible successor,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is EIGRP feasible distance?,The local best metric to a destination,The OSPF area number,The VLAN trunk cost,The MAC aging timer,A,Feasible distance is the local router's best known metric to a destination.,eigrp,feasible distance,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is EIGRP reported distance?,A neighbor's advertised metric to a destination,The router's MAC address,The OSPF dead timer,The VLAN ID,A,Reported distance is the metric a neighbor advertises for reaching a destination.,eigrp,reported distance,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What must be true for an EIGRP route to qualify as a feasible successor?,Reported distance is less than feasible distance,Administrative distance is zero,The route uses Area 0,The route is a default gateway,A,The feasibility condition helps guarantee a loop-free backup route.,eigrp,feasibility condition,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which Cisco command shows EIGRP topology information?,show ip eigrp topology,show ip ospf database,show vlan brief,show spanning-tree root,A,show ip eigrp topology displays EIGRP topology entries and successors.,eigrp,topology command,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does EIGRP variance enable?,Unequal-cost load balancing,OSPF area summarization,VLAN pruning,MAC filtering,A,EIGRP variance allows unequal-cost load balancing over feasible paths.,eigrp,variance,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which EIGRP feature limits bandwidth used by routing updates on an interface?,ip bandwidth-percent eigrp,ip helper-address,area range,passive vlan,A,The ip bandwidth-percent eigrp command can limit EIGRP bandwidth usage.,eigrp,bandwidth percent,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does route tagging help prevent during redistribution?,Routes being redistributed back incorrectly,VLAN trunks forming,MAC addresses aging out,Interfaces coming up,A,Route tags can identify redistributed routes and help prevent feedback loops.,redistribution,route tagging,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does a route map commonly control during redistribution?,Which routes are redistributed and with what attributes,Which cables are connected,Which DNS records exist,Which ports are powered,A,Route maps can filter and modify routes during redistribution.,redistribution,route map purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does a prefix list commonly match?,IP route prefixes,MAC table entries,Console passwords,Power levels,A,Prefix lists match route prefixes for filtering and policy.,redistribution,prefix list purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Why is administrative distance sometimes changed during redistribution?,To influence route-source preference,To change cable speed,To rename VLANs,To disable ARP,A,Changing AD can influence which route source is selected.,redistribution,administrative distance tuning,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is a distribution list used for in routing protocols?,Filtering route advertisements,Creating switch ports,Setting hostnames,Encrypting payloads,A,Distribute lists filter routing updates in supported protocols.,redistribution,distribute list,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What does DHCP relay commonly solve on a Layer 3 switch?,Forwarding client DHCP requests across subnets,Electing OSPF DRs,Learning EIGRP successors,Creating MAC table entries,A,DHCP relay forwards DHCP requests to a server on another subnet.,layer 3 switch,dhcp relay,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,Which Cisco command is commonly used for DHCP relay on an SVI?,ip helper-address,ip routing,no switchport,router ospf,A,The ip helper-address command forwards certain UDP broadcasts such as DHCP to a server.,layer 3 switch,ip helper address,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is a routed access design?,Access switches perform Layer 3 routing toward distribution,All access switches are hubs,All VLANs span every switch,Only Layer 2 trunks are used,A,A routed access design pushes Layer 3 routing closer to access switches.,campus design,routed access,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is one benefit of routed access designs?,Smaller Layer 2 failure domains,More broadcast flooding,No need for IP addresses,No routing protocols,A,Routed access can reduce Layer 2 span and failure-domain size.,campus design,routed access benefit,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
hard,What is EtherChannel used for between switches?,Bundling multiple physical links into one logical link,Assigning router IDs,Creating OSPF LSAs,Filtering redistributed routes,A,EtherChannel combines physical links into a single logical connection.,switching,etherchannel purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/MASTER LIST/Weekly AI Master Lists/Week 13 - AI Master List.md
