difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,Why is path consistency an important design goal in routed networks?,Users should not get very different path lengths for similar destinations,All routes must be the same prefix length,Consistency disables failures,Only consistent networks can use RIP,A,Consistent path design improves the user experience across the network.,router hierarchy,importance of consistent paths,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List A - Video Content/Video 25 - Router Hierarchies and Default Routes/Transcript.md
medium,Why can route summarization keep a core router table smaller than branch tables?,The core can learn site summaries instead of every internal subnet,Core routers cannot hold specific routes,Branch routers do not use prefixes,Only branch routers use IP addressing,A,Core routers can stay simpler when remote sites are represented by summaries.,route summarization,smaller core table,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List A - Video Content/Video 25 - Router Hierarchies and Default Routes/Transcript.md
medium,Why can a router advertise a broad summary prefix upstream while still keeping specific local routes in its own routing table?,Remote simplicity and local precision can coexist,Upstream routers ignore prefix length,Local routes stop matching once advertised,Specific routes become MAC entries,A,Upstream routers can use broad summaries while local routers still keep detailed specific routes.,route summarization,remote summary local detail,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List A - Video Content/Video 25 - Router Hierarchies and Default Routes/Transcript.md
medium,Why does a route with more matching prefix bits count as a more specific destination route?,It describes a smaller set of destinations,It always has fewer hops,It always uses more bandwidth,It is always directly connected,A,More matching bits means the route describes a narrower destination range.,longest prefix,why more bits is more specific,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List A - Video Content/Video 25 - Router Hierarchies and Default Routes/Transcript.md
medium,Why can RIPv1 break discontiguous network designs?,Its classful behavior can lose subnet detail,It uses multicast only,It requires slash 0 routes,It cannot forward local traffic,A,RIPv1 can fail in discontiguous designs because classful updates may lose needed subnet information.,ripv1,discontiguous network weakness,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 12/Lecture Week 12.md
medium,Why can RIPv2 transport subnet detail that RIPv1 cannot?,RIPv2 carries classless mask information,RIPv2 ignores metrics,RIPv1 uses Dijkstra,RIPv2 uses only default routes,A,RIPv2 preserves subnet detail because it carries mask information in updates.,ripv2,subnet detail in updates,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 12/Lecture Week 12.md
hard,What RIP loop-prevention rule stops a router from advertising a learned route back out the interface where it was learned?,Split horizon,Longest prefix match,Passive interface,Route summarization,A,Split horizon helps reduce loops by not advertising a learned route back toward its source.,rip advanced,split horizon,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What RIP mechanism advertises a failed route with an unreachable metric?,Route poisoning,Default routing,Recursive lookup,Link aggregation,A,Route poisoning advertises a failed route as unreachable so neighbors stop using it.,rip advanced,route poisoning,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What classic distance-vector problem describes a bad metric increasing step by step after a failure?,Count to infinity,Split horizon,Wildcard growth,Path compression,A,Count to infinity is the classic distance-vector loop problem where bad metrics increase gradually after failure.,rip advanced,count to infinity,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What RIP timer controls how often a router sends periodic updates by default?,30 seconds,15 seconds,60 seconds,180 seconds,A,RIP sends periodic updates every 30 seconds by default.,rip advanced,update timer,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What RIP timer marks a route invalid if no update is heard for too long?,Invalid timer,Hello timer,Forward-delay timer,Dead timer,A,The RIP invalid timer marks a route unusable after updates stop arriving for too long.,rip advanced,invalid timer,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What RIP timer is classically associated with delaying use of unstable information after a failure?,Holddown timer,Update timer,Aging timer,Hello timer,A,The holddown timer helps reduce instability by delaying acceptance of potentially bad information.,rip advanced,holddown timer,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,Which RIP timer removes an invalid route from the routing table after the route has fully expired?,Flush timer,Clock rate,Keepalive timer,Drift timer,A,The flush timer removes an expired route from the routing table.,rip advanced,flush timer,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What administrative distance is normally associated with RIP?,120,110,90,1,A,RIP commonly uses an administrative distance of 120.,rip advanced,administrative distance,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What multicast address does RIPv2 use for updates?,224.0.0.9,224.0.0.5,239.255.255.250,255.255.255.255,A,RIPv2 commonly sends updates to multicast address 224.0.0.9.,ripv2 advanced,multicast address,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,Which transport protocol and port does RIP use?,UDP port 520,TCP port 520,UDP port 53,TCP port 179,A,RIP uses UDP port 520 for routing updates.,rip advanced,transport and port,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What does a passive interface do inside a dynamic routing protocol process on a router interface?,Stops neighbor updates on that interface while still advertising the network,Turns the interface into a trunk,Creates a default route automatically,Prevents the routing table from forming,A,A passive interface usually stops neighbor exchanges on that interface while the network can still be advertised.,routing advanced,passive interface,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What does route redistribution do?,Shares routes between different routing protocols or sources,Deletes all static routes,Turns dynamic routes into MAC addresses,Creates VLAN trunks,A,Route redistribution shares routes between different protocols or routing sources.,routing advanced,route redistribution,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What routing risk can route redistribution create if the redistribution policy is designed poorly?,Loops or suboptimal paths,Loss of IP addressing,Automatic switch failure,Permanent broadcast storms,A,Poor redistribution design can create loops or poor path choices.,routing advanced,redistribution risk,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What does ECMP mean in routing?,Equal-cost multipath,Exterior classless metric protocol,Extended control message process,End-to-core mapping path,A,ECMP means multiple equal-cost routes can be used toward the same destination.,routing advanced,ecmp meaning,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What capability does BFD commonly add when BFD is used alongside routing protocols?,Faster failure detection,Automatic subnetting,MAC address learning,Route summarization only,A,BFD is often used to detect failures more quickly for routing protocols.,routing advanced,bfd purpose,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What is a static null route commonly used for?,Intentionally discard matching traffic,Elect a designated router,Create a loopback interface,Replace a default route,A,A static null route is commonly used to intentionally discard matching traffic.,routing advanced,null route,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What routing failure can an overly broad summary route create for destination traffic?,A black-hole path,A full adjacency,A new default gateway,A shorter Ethernet frame,A,An overly broad summary can attract traffic to a path that cannot actually deliver it.,routing advanced,summary black hole,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What does asymmetric routing mean?,The forward and return paths differ,The subnet mask is classful,Two routers share one MAC address,A packet always follows a default route,A,Asymmetric routing means the forward path and return path are not the same.,routing advanced,asymmetric routing,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,Why can asymmetric routing confuse a stateful firewall that expects to see both directions of one traffic flow?,The firewall may not see both directions of the same flow,The firewall forgets the default route,Stateful firewalls cannot inspect IP addresses,The firewall changes the subnet mask,A,Stateful firewalls often expect to observe both sides of a session to track it correctly.,routing advanced,asymmetry and firewall,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What is a route reflector used for in BGP designs?,Reduce full iBGP mesh requirements,Create OSPF areas,Replace RIP timers,Assign wildcard masks,A,Route reflectors reduce the need for every iBGP speaker to peer with every other one.,bgp advanced,route reflector,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What BGP path attribute records traversed autonomous systems?,AS_PATH,LSDB,Wildcard mask,Hello timer,A,AS_PATH records the autonomous systems a route has passed through.,bgp advanced,as path,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What forwarding behavior does policy-based routing use instead of relying only on the normal destination-based routing-table lookup?,Routes traffic by policy criteria instead of only destination lookup,Disables longest prefix match,Creates link-state databases,Replaces ARP with NAT,A,Policy-based routing can steer traffic using defined policy criteria instead of normal destination-only routing.,routing advanced,policy based routing,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What troubleshooting-visibility problem can route summarization cause for remote routers?,Remote routers may not see individual subnet detail,Remote routers lose all default routes,Remote routers stop using prefix lengths,Remote routers cannot form adjacencies,A,Summarization can hide individual route detail from remote parts of the network.,routing advanced,summary hides detail,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What type of backup static route uses a higher administrative distance so the route stays inactive until the preferred path fails?,Floating static route,Connected route,Loopback route,Null route,A,A floating static route stays in reserve because its administrative distance is set higher than the preferred route.,routing advanced,floating static route,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
hard,What routing issue can occur if a static route points to a next-hop address that the router cannot actually reach?,The route may fail to install or may black-hole traffic,The route becomes a link-state update,The router stops using connected routes,The destination becomes directly connected,A,A static route with an unreachable next hop may not work correctly and can black-hole traffic.,routing advanced,unreachable next hop,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/courses/NETC-121/notes-content/Notes List B - Textbook Content/Essential - Chapter 9 Routing Protocols/Essential Chapter 9 - Routing Protocols.md
