"difficulty","question","choice_a","choice_b","choice_c","choice_d","correct_choice","explanation","concept_key","aspect_key","source_path"
"medium","What is the main routing advantage of putting each VLAN on its own subnet?","The Layer 3 device can clearly distinguish traffic boundaries and route between them","Hosts stop needing MAC addresses","Broadcasts leave every VLAN automatically","Trunks are no longer required anywhere","A","Separate subnets make VLAN boundaries meaningful for Layer 3 forwarding.","inter-vlan routing","subnet boundary benefit","courses/NETC-121/notes-content/Notes List A - Video Content/Video 26 - Layer 2 vs Layer 3 Switches/Transcript.md"
"medium","Why is the host's local default gateway usually in the same subnet as the host?","The host must reach the gateway directly at Layer 2 on the local link","Gateways use only loopback addresses","Remote gateways are always better","The gateway must use a different VLAN","A","A host needs a local reachable gateway MAC to send off-subnet traffic.","default gateway","same subnet requirement","courses/NETC-121/notes-content/Notes List D - Alex's Final Exam Preparation/STUDY GUIDE 1.md"
"medium","Why is it useful to think in terms of forwarding decisions during troubleshooting?","Because each device makes a specific local decision that can be checked","Because only end users make decisions","Because routing tables are optional","Because SSIDs replace packet forwarding","A","Troubleshooting is easier when you ask what each device decided and whether that decision was correct.","router troubleshooting","decision based method","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"medium","How does a Layer 3 switch help when many VLANs need to communicate inside one building?","It provides local routing between those VLANs without sending all traffic to an external router","It places all devices in one VLAN","It eliminates the need for subnets","It turns all access links into WAN links","A","Multilayer switches are well suited for internal inter-VLAN routing in campus environments.","layer 3 switch","many vlans use case","courses/NETC-121/notes-content/Notes List A - Video Content/Video 26 - Layer 2 vs Layer 3 Switches/Transcript.md"
"medium","What is the likely issue if a host can reach devices in its own VLAN but not devices in another VLAN?","The inter-VLAN routing path is failing","The local MAC table is impossible","The switch forgot Ethernet","The host needs a new SSID","A","Success within the local VLAN but failure across VLANs usually points to a Layer 3 path problem.","router troubleshooting","same vlan works cross vlan fails","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"medium","Why is confirming the gateway interface status a useful troubleshooting step?","A down gateway interface can prevent remote-subnet traffic from leaving the local network","Gateway status affects only Wi-Fi names","An up gateway guarantees all routes exist","Gateways do not use interfaces","A","If the Layer 3 gateway interface is down, hosts cannot hand off off-subnet traffic through it.","router troubleshooting","gateway interface status","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"medium","Why is checking for the correct destination subnet in the routing table different from checking only local VLAN access?","Remote reachability depends on Layer 3 path knowledge beyond local switching","Local switching automatically creates remote routes","VLAN access always proves WAN connectivity","Routing tables matter only on wireless networks","A","Local VLAN access proves Layer 2 connectivity, but remote access also requires a correct Layer 3 route.","router troubleshooting","local versus routed checks","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"medium","Why is an SVI often the cleanest gateway design for a VLAN on a multilayer switch?","It gives that VLAN a dedicated logical Layer 3 interface on the same device","It disables switching inside the VLAN","It removes the need for subnetting","It forces traffic onto a WAN router","A","An SVI provides a straightforward per-VLAN gateway directly on the multilayer switch.","svi","clean gateway design","courses/NETC-121/notes-content/Notes List A - Video Content/Video 26 - Layer 2 vs Layer 3 Switches/Transcript.md"
"medium","Why can troubleshooting benefit from verifying each step of the forwarding path in order?","A packet problem can occur at the host, gateway, route lookup, or destination side","Packets jump directly to the destination without steps","Only one device ever makes forwarding choices","Troubleshooting order matters only for Wi-Fi","A","Walking the packet path step by step helps isolate exactly where forwarding stops working.","router troubleshooting","path tracing logic","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"medium","Why does a host need a reachable gateway MAC before remote traffic can leave the subnet?","Ethernet delivery to the next hop still happens on the local link","Routers route by SSID","The gateway uses broadcast for every packet","Remote packets skip Layer 2","A","Even for remote destinations, the host still needs a local Layer 2 frame delivery target: the gateway MAC.","routing situations","reachable gateway mac","courses/NETC-121/notes-content/Notes List D - Alex's Final Exam Preparation/STUDY GUIDE 1.md"
"medium","Why does a multilayer switch fit well at a campus distribution role?","It can aggregate VLAN traffic and route between networks efficiently","It cannot use VLANs","It works only as a wireless repeater","It removes the need for default gateways on hosts","A","Campus designs often use multilayer switches where many VLANs need fast internal routing.","layer 3 switch","distribution role","courses/NETC-121/notes-content/Notes List A - Video Content/Video 26 - Layer 2 vs Layer 3 Switches/Transcript.md"
"medium","Why is a wrong VLAN assignment on a host-facing port relevant to router troubleshooting?","The host may never reach the intended local gateway or subnet","VLAN mistakes affect only wireless channels","Wrong VLANs create new default routes automatically","Port VLANs matter only to STP","A","If the host is placed in the wrong VLAN, its Layer 2 access and default gateway reachability can both break.","router troubleshooting","wrong vlan assignment","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"medium","Why is comparing the configured gateway IP with the SVI IP useful?","A mismatch can show that hosts are pointing at the wrong Layer 3 interface","Hosts should never match the SVI network","Gateways must be on a remote subnet","SVIs do not need IP addresses","A","Hosts should use the correct gateway IP for their VLAN, which is often the SVI address.","router troubleshooting","gateway ip comparison","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"medium","Why can a missing route on an upstream device break communication even if the local gateway is correct?","The packet may leave the local subnet but still lack a complete path to the destination","Local gateways solve every downstream problem","Upstream routing matters only for wireless clients","An upstream device uses MAC addresses globally","A","A correct local gateway is necessary but not sufficient if later devices lack the needed route.","router troubleshooting","upstream route dependency","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"medium","Why is it helpful to separate host configuration problems from infrastructure routing problems?","The fix is different depending on whether the issue is at the endpoint or in the network path","Both problems are always solved by rebooting the AP","Infrastructure never affects hosts","Hosts cannot have gateway errors","A","Troubleshooting goes faster when you identify whether the failure comes from endpoint settings or network forwarding.","router troubleshooting","scope isolation","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What does SSID stand for in Wi-Fi networking?","Service Set Identifier","Secure Service Internet Device","Switched Signal Interface Domain","Shared System Identifier","A","SSID stands for Service Set Identifier and is the wireless network name users see.","wireless","ssid full form","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What is an AP in a wireless LAN?","Access Point","Address Protocol","Application Port","Authentication Probe","A","An access point provides wireless access to a wired or routed network.","wireless","ap definition","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What does WLAN stand for?","Wireless Local Area Network","Wide Local Access Node","Wired Local Area Number","Wireless Layer Address Network","A","WLAN stands for Wireless Local Area Network.","wireless","wlan full form","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What is a WNIC?","A wireless network interface card","A wired network integration circuit","A WAN network inspection control","A wireless native interface channel","A","A WNIC is the wireless adapter in a client device.","wireless","wnic definition","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What does associate mean in a Wi-Fi context?","A client connects to an access point","A switch learns a MAC address","A router adds a static route","A host creates a subnet mask","A","Association is the process of a wireless client joining an AP.","wireless","association definition","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What is a probe in wireless networking?","A request sent by a client while looking for networks","A route advertisement","A MAC aging timer","A VLAN trunk tag","A","A probe is used during wireless scanning to discover available or known networks.","wireless","probe definition","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Which wireless standard family defines WLAN operation?","IEEE 802.11","IEEE 802.3","RFC 1918","TIA 568","A","Wireless LANs are defined by the IEEE 802.11 standards.","wireless","80211 standards","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","Which older wired Ethernet access method is commonly contrasted with CSMA/CA in wireless networking?","CSMA/CD","PPP","NAT","RIP","A","CSMA/CA is contrasted with the older Ethernet method CSMA/CD.","wireless","csma contrast","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What does CSMA/CA stand for?","Carrier Sense Multiple Access with Collision Avoidance","Collision Safe Managed Access with Channel Allocation","Client Signal Mapping and Collision Analysis","Carrier Switching Multicast Access with Collision Arbitration","A","CSMA/CA stands for Carrier Sense Multiple Access with Collision Avoidance.","wireless","csma ca full form","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","Why is encryption more important inside a wireless LAN than inside many wired LANs?","Nearby devices may be able to capture the transmitted signal","Wireless LANs do not use IP addresses","Switches cannot forward encrypted frames","Encryption chooses the wireless channel","A","Wireless signals are not confined to a cable, so nearby devices may observe transmissions unless they are protected.","wireless security","encryption reason","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What does Hz measure?","Frequency in cycles per second","Voltage drop per meter","Number of VLANs per switch","Frame size in bytes","A","Hertz measures frequency, or cycles per second.","rf fundamentals","hertz meaning","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is the period of a wave?","The time required for one complete cycle","The number of APs in an ESS","The password lifetime for WPA2","The delay before an ARP reply","A","The period is the amount of time required for one full wave cycle.","rf fundamentals","period definition","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","Which Wi-Fi band usually reaches farther and penetrates walls better?","2.4 GHz","5 GHz","6 GHz","60 GHz in the notes","A","The 2.4 GHz band generally has better range and wall penetration than 5 GHz or 6 GHz.","wireless bands","24ghz strength","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Which Wi-Fi band is usually faster and less crowded than 2.4 GHz?","5 GHz","900 MHz","AM radio","Infrared only","A","The 5 GHz band usually offers more channels and less congestion than 2.4 GHz.","wireless bands","5ghz advantage","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Which Wi-Fi band is associated with newer devices and very wide channel availability?","6 GHz","2.4 GHz","Bluetooth classic band only","VHF television band","A","The notes describe 6 GHz as offering wide channel availability with newer hardware.","wireless bands","6ghz summary","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What are the common non-overlapping 2.4 GHz channels in the United States?","1, 6, and 11","2, 7, and 12","3, 6, and 9","1, 5, and 9","A","The common non-overlapping 2.4 GHz channels in the United States are 1, 6, and 11.","wireless channels","24ghz recommended channels","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Why is using channels 1, 2, and 3 on nearby 2.4 GHz access points usually a poor design?","Those channels overlap and create more interference","They disable WPA3","They remove the SSID","They turn APs into ad-hoc devices","A","Nearby overlapping channels increase interference and reduce performance.","wireless channels","overlap problem","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What is passive scanning in Wi-Fi?","Listening for beacon frames from access points","Sending a default route to nearby hosts","Flooding unknown unicasts","Measuring switch CAM tables","A","In passive scanning, the client listens for wireless beacons instead of transmitting probe requests.","wireless","passive scanning","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What is active scanning in Wi-Fi?","Sending probe requests to look for networks","Waiting for a router reboot","Forwarding packets by MAC address","Assigning a VLAN to an AP","A","In active scanning, the client sends probe requests while searching for wireless networks.","wireless","active scanning","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Why is hiding an SSID not considered real security?","A hidden SSID can still be discovered by observing wireless traffic","Hidden SSIDs automatically disable encryption","Hidden SSIDs cannot carry data","Hidden SSIDs stop the AP from routing","A","SSID hiding is obscurity, not strong protection, because wireless observers can still detect the network.","wireless security","hidden ssid limitation","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What provides actual protection for a Wi-Fi network: hiding the SSID or using WPA2 or WPA3 encryption?","WPA2 or WPA3 encryption","SSID hiding alone","Using only channel 11","Turning off DHCP","A","The notes distinguish obscurity from actual encryption-based protection such as WPA2 or WPA3.","wireless security","actual protection","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What does IBSS mean?","Independent Basic Service Set","Integrated Broadcast Service System","Internal Basic Switching Segment","Interconnected Broadband Signal Set","A","IBSS is the ad hoc wireless model in which devices connect directly without an AP.","service sets","ibss full form","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What does BSS mean?","Basic Service Set","Bridged Signal Standard","Broadcast Switching System","Basic Security Scheme","A","A BSS is an infrastructure service set built around one AP.","service sets","bss full form","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What does ESS mean?","Extended Service Set","Ethernet Service Switch","Encrypted Signal System","Extended Switching Segment","A","An ESS is formed by multiple APs connected through the wired network and sharing an SSID.","service sets","ess full form","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is a BSSID?","The unique identifier of the AP radio, usually its radio MAC","The subnet mask of the wireless network","The password policy of the ESS","The channel bonding method","A","The BSSID identifies a specific AP radio, often using its MAC address.","service sets","bssid meaning","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is a BSA?","The physical coverage area where an AP signal is usable","The routing table for wireless clients","The list of blocked SSIDs","The cable path to the AP","A","BSA stands for Basic Service Area, the physical area covered by an AP's signal.","service sets","bsa meaning","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is the main difference between IBSS and BSS?","IBSS is ad hoc without an AP, while BSS is infrastructure with an AP","IBSS is wired and BSS is wireless","IBSS uses routers and BSS uses switches only","IBSS is encrypted and BSS is open only","A","IBSS is direct client-to-client wireless, while BSS uses an access point.","service sets","ibss versus bss","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is the defining idea of an ESS?","Multiple APs share one SSID across connected BSS cells","One AP serves only one client","One channel is used in every country","Clients connect without authentication","A","An ESS uses multiple APs with the same SSID to extend service over a wider area.","service sets","ess definition","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","Why does each BSS in an ESS have its own BSSID?","Each AP radio needs a unique identity even when the SSID is shared","Shared SSIDs remove MAC addresses","BSSID is another name for subnet mask","Every AP must use the same MAC address","A","The SSID can be common across APs, but each AP radio still needs a unique identifier.","service sets","shared ssid unique bssid","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","Why should adjacent APs in the same ESS use different channels?","Different channels reduce interference between nearby cells","Different channels disable roaming","Different channels force open authentication","Different channels remove encryption","A","Nearby APs should use different non-overlapping channels to reduce interference.","wireless channels","ess channel planning","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What amount of overlap between adjacent wireless basic service areas is commonly recommended to support smooth roaming?","About 10 to 15 percent","About 50 to 60 percent","Exactly 0 percent","More than 90 percent","A","The notes mention slight BSA overlap, around 10 to 15 percent, to support roaming.","wireless design","roaming overlap","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is ad hoc wireless?","Clients connect directly to each other without a central AP","Clients always connect through a controller","Each client becomes a router on a stick","Wireless traffic is converted to serial links","A","Ad hoc wireless is peer-to-peer communication without an access point.","wireless modes","ad hoc definition","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What is infrastructure wireless?","Clients connect through an access point","Clients use only Bluetooth","Clients connect through STP roots","Clients route directly by MAC","A","Infrastructure mode uses an AP as the central point of wireless connectivity.","wireless modes","infrastructure definition","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What is an open wireless network?","A wireless network with no Wi-Fi encryption","A network that always requires 802.1X","A network with only hidden SSIDs","A network that uses only 6 GHz","A","Open wireless means the Wi-Fi link itself is not protected by wireless encryption.","wireless security","open network definition","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What is a captive portal?","A browser-based sign-in or acceptance page after joining a network","A MAC address learning process","A VLAN pruning method","A serial console setting","A","A captive portal is the webpage some guest networks show after association.","wireless access","captive portal definition","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Why is a captive portal not the same thing as wireless encryption?","A network can show a portal while still being open at the Wi-Fi layer","Portals change SSIDs into passwords","Encryption is required before any portal can exist","Portals replace WPA2 keys","A","Captive portals control user access after association, but they do not themselves encrypt the Wi-Fi link.","wireless security","portal versus encryption","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What does WEP stand for?","Wired Equivalent Privacy","Wireless Encapsulation Protocol","Wide Enterprise Protection","Wired Encryption Process","A","WEP stands for Wired Equivalent Privacy.","wireless security","wep full form","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","How is WEP best described in modern wireless security?","Obsolete and insecure","Newest and recommended","Required for 6 GHz","A routing protocol","A","The notes explicitly describe WEP as obsolete and insecure.","wireless security","wep status","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Which Wi-Fi security option is identified as common password-based security?","WPA2-PSK","WEP","Open authentication only","IBSS","A","WPA2-PSK is the common pre-shared-key Wi-Fi security model mentioned in the notes.","wireless security","wpa2 psk","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Which Wi-Fi security option is identified as enterprise authentication using 802.1X and EAP?","WPA2-EAP","WPA2-PSK","Open mode","Ad hoc mode","A","The notes identify WPA2-EAP as the enterprise authentication model using 802.1X and EAP.","wireless security","wpa2 eap","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Which newer Wi-Fi security standard improves on older Wi-Fi protection methods such as WPA2 and WEP?","WPA3","WEP2","TKIP-Only","ESSID-Plus","A","WPA3 is listed as the newer Wi-Fi security standard.","wireless security","wpa3","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What does the FCC regulate in wireless networking within the United States?","Radio frequency use","Switch CAM table aging","OSI layer numbering","ARP cache size","A","The FCC regulates radio frequency use in the United States.","wireless regulation","fcc role","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","Why does unlicensed Wi-Fi not mean unrestricted Wi-Fi?","Users do not need individual licenses, but compliant equipment must still follow rules","Unlicensed means every channel is encrypted","Unlicensed means channels cannot overlap","Unlicensed means APs ignore interference","A","Unlicensed use still follows regulatory rules on bands, power, and interference.","wireless regulation","unlicensed meaning","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
"hard","What is absorption in wireless propagation?","Material absorbs signal energy and weakens it","Signal bounces off metal","Signal bends around an obstacle","Signal spreads from dust only","A","Absorption weakens a signal when material takes in some of its energy.","rf propagation","absorption","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is reflection in wireless propagation?","Signal bounces off a surface","Signal bends into a new medium","Signal is converted to Ethernet","Signal becomes encrypted","A","Reflection occurs when a signal bounces off a surface such as metal.","rf propagation","reflection","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is refraction in wireless propagation?","Signal bends when entering a medium where it travels at a different speed","Signal disappears because of distance only","Signal is tagged with a VLAN","Signal changes from 5 GHz to 2.4 GHz","A","Refraction is the bending of a signal as it enters a medium with a different propagation speed.","rf propagation","refraction","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is diffraction in wireless propagation?","Signal bends around an obstacle","Signal is absorbed by a wall","Signal becomes a broadcast frame","Signal learns a MAC address","A","Diffraction is the bending of a wave around an obstacle.","rf propagation","diffraction","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is scattering in wireless propagation?","Signal spreads in many directions because of rough or uneven surfaces","Signal is routed between VLANs","Signal chooses a new subnet mask","Signal becomes open authentication","A","Scattering spreads energy in many directions due to irregular surfaces or particles.","rf propagation","scattering","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","What is a common effect of interference on wireless networks?","Reduced performance and poorer user experience","Guaranteed faster throughput","Automatic channel bonding","Permanent MAC address changes","A","Interference weakens wireless performance and user experience.","wireless interference","effect","courses/NETC-121/notes-content/Notes List A - Video Content/Video 28 - Wireless Fundamentals Day 55/Transcript.md"
"hard","Why is infrastructure mode the standard design for homes, schools, and businesses?","Clients connect through APs, which scales better than ad hoc peer-to-peer links","It removes the need for SSIDs","It disables interference","It prevents roaming between APs","A","Infrastructure mode uses APs as central wireless devices and is the standard scalable design.","wireless modes","infrastructure preference","courses/NETC-121/notes-content/Notes List C - Alex's Personal Notes/Lecture Week 14/Lecture Week 14.md"
