difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,How does the TCP/IP model's single Application layer differ from OSI's three upper layers (Application; Presentation; Session) in how modern protocols implement their functions?,TCP/IP Application layer only supports two protocols (HTTP and SMTP) while OSI supports hundreds,TCP/IP collapses OSI Layers 5; 6; and 7 into one layer — modern application protocols like TLS (encryption/Presentation) and HTTP keep-alive (session) implement these functions directly within the application protocol rather than as separate standardized layers,TCP/IP Application layer only handles data formatting; OSI Application layer handles actual user functions,The OSI three-layer approach is used only for IPv4; TCP/IP Application layer applies only to IPv6,B,In the TCP/IP model the protocol itself handles whatever functions are needed — TLS provides encryption (what OSI calls Presentation); HTTP persistent connections handle session management (what OSI calls Session). The OSI model describes function categories; TCP/IP doesn't mandate separate layers for each.,tcp/ip to osi mapping,tcp/ip application maps to osi application/presentation/session,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does CSMA/CD become unnecessary when full-duplex Ethernet links replace half-duplex connections?,CSMA/CD is still required on full-duplex links but runs at lower frequency,Full-duplex provides separate transmit and receive channels on the same cable — collisions are impossible when devices cannot transmit and receive simultaneously on the same wire; CSMA/CD is a collision management protocol and has nothing to manage when collisions cannot physically occur,CSMA/CD is replaced by CSMA/CA on full-duplex links,Full-duplex links use fiber optic cable which inherently prevents CSMA/CD from functioning,B,Collision domain: exists when multiple devices share a transmit medium. Full-duplex Ethernet uses dedicated send and receive pairs — your NIC transmits on one pair while receiving on another simultaneously; no shared contention. Modern switched Ethernet is full-duplex point-to-point — CSMA/CD is irrelevant but still defined in the standard for backward compatibility.,csma/cd,collision handling model for shared half-duplex ethernet media,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,"What is a collision domain, and how do switches reduce collision domains compared with hubs?",A collision domain is the geographic area where physical cable damage can occur,A collision domain is the set of devices that compete for the same shared medium — a hub creates one large collision domain for all ports; a switch creates a separate collision domain on each port because each port is a dedicated point-to-point link,A collision domain is the set of devices that share the same IP subnet,Switches increase collision domain size to improve performance by aggregating traffic,B,Hub: all devices share one collision domain — any two transmitting simultaneously cause a collision. Switch: each port is its own micro-segment collision domain — collisions on port 1 cannot affect port 2. Modern switched networks effectively have collision domains of one device per port.,csma/cd,collision handling model for shared half-duplex ethernet media,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the specific function of the CRC calculation in the FCS trailer and why is it more reliable than a simple checksum?,CRC is a faster algorithm but provides weaker detection than a simple checksum,A CRC uses polynomial division over the entire frame's bits — the mathematical properties of the polynomial ensure it detects all single-bit errors; all burst errors up to the polynomial degree; and most longer burst errors; a simple additive checksum misses transpositions and many burst patterns,CRC detects errors in the destination MAC only; a checksum covers the full payload,The CRC in Ethernet FCS only applies to the preamble not the data payload,B,CRC (Cyclic Redundancy Check) properties: guaranteed detection of all single-bit errors; all double-bit errors (with proper polynomial); all errors in an odd number of bits; and all burst errors up to 32 bits (CRC-32). Additive checksums cancel out transposed or balanced errors. The mathematical structure of CRC makes it far more robust.,crc/fcs role,frame-level corruption detection,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the hidden station problem in wireless networking and why does CSMA/CA's listen-before-transmit not fully solve it?,The hidden station problem occurs when two wired switches are connected to the same hub,Two wireless devices (A and C) may both hear the access point but not each other — when both listen they each hear the channel as idle and transmit simultaneously causing a collision at the access point; RTS/CTS (Request to Send / Clear to Send) is an optional CSMA/CA extension that addresses this,CSMA/CA solves the hidden station problem completely by using frequency hopping,The hidden station problem causes routing loops not collisions,B,Hidden node: Station A and Station C can each reach the access point but not each other. Both hear a quiet channel; both transmit; their signals collide at the AP. CSMA/CA alone doesn't solve this because each station only senses its own range. RTS/CTS: stations negotiate with the AP before transmitting; the AP broadcasts CTS which all stations in its range hear.,csma/ca,collision-avoidance access model used in wireless contexts,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does a broadcast frame addressed to FF:FF:FF:FF:FF:FF cause every device on the segment to spend CPU cycles processing it even if the device has nothing to do with the broadcast's content?,Switches filter broadcast frames before forwarding them; only target devices receive them,NICs are programmed to accept all frames with destination MAC FF:FF:FF:FF:FF:FF and pass them up the stack regardless of application — every device on the segment is interrupted and must process the frame through the IP layer before deciding whether to act on it,Only the device with IP address 255.255.255.255 processes the broadcast frame,Broadcast frames only consume bandwidth; they do not interrupt device CPUs,B,Every NIC accepts FF:FF:FF:FF:FF:FF unconditionally and passes the frame to the operating system. The OS must process it at Layer 3 (is this a DHCP broadcast? ARP?). All CPUs on the segment are interrupted. In large networks with many broadcasts (ARP storms; misconfigured applications) this CPU overhead is significant — broadcast domains are kept small for this reason.,broadcast,one sender to all local hosts using destination mac ff:ff:ff:ff:ff:ff,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,In what scenario would a network engineer use tracert instead of ping to diagnose a connectivity problem?,When the destination host is completely unreachable and ping has confirmed no Layer 3 connectivity,When ping confirms the destination is reachable but the engineer needs to identify which specific hop in the path introduces high latency or drops packets,When the engineer needs to check the local NIC is functioning correctly,When testing whether DNS resolves the destination's hostname correctly,B,Ping tells you if a destination is reachable (yes/no + RTT). Tracert shows the full path — each intermediate router — and their individual response times. If there's latency at hop 8 but not hop 7 the problem is on the link between hops 7 and 8. This narrows the fault to a specific network segment.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the PDU name for the data unit at the TCP/IP Network Access layer and what two items does it add around the Layer 3 payload?,Packet; adds IP header and ICMP trailer,Segment; adds port numbers and sequence headers,Frame; adds source/destination MAC addresses as a header and FCS as a trailer,Datagram; adds TTL and Protocol fields,C,At the Network Access (Data Link) layer the PDU is the frame. An Ethernet frame adds: destination MAC (6 bytes); source MAC (6 bytes); Type/Length (2 bytes) as the header — and the FCS (4-byte CRC) as the trailer — around the IP packet payload.,ethernet frame structure,destination mac; source mac; type/length; payload; fcs,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What determines whether a sent frame will be processed as unicast; multicast; or broadcast by receiving NICs?,The IP address in the IP header determines the delivery type,The destination MAC address field in the Ethernet header — FF:FF:FF:FF:FF:FF = broadcast; a multicast MAC (first byte odd bit set) = multicast; any other specific address = unicast,The Length/Type field value determines whether the frame is broadcast or unicast,The VLAN tag determines the delivery scope of the frame,B,NIC filtering is based entirely on destination MAC: FF:FF:FF:FF:FF:FF = every NIC accepts (broadcast); multicast MACs = NICs subscribed to that group accept; specific unicast MAC = only matching NIC accepts. This Layer 2 decision happens before any Layer 3 processing.,broadcast,one sender to all local hosts using destination mac ff:ff:ff:ff:ff:ff,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does the TCP/IP Internet layer handle the situation where a packet is too large for the next link's maximum transmission unit (MTU)?,The Internet layer discards the packet and requires the sender to send smaller packets,The Internet layer fragments the packet into smaller pieces that fit within the link MTU; each fragment carries the original IP header with offset information; the destination reassembles the fragments,The Internet layer compresses the packet using gzip to fit within the MTU,MTU is only a Layer 1 concern and is handled by the physical hardware automatically,B,IP fragmentation: if a packet exceeds the outgoing link's MTU the IP layer splits it into fragments. Each fragment has the same IP destination; a Fragment Offset field indicates where it fits in the original packet; a More Fragments flag indicates if more are coming. The destination host's IP layer reassembles fragments.,internet mapping,tcp/ip internet maps to osi network,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why is multicast addressing more scalable than sending individual unicast streams to each subscriber for live video delivery?,Multicast places more load on the network than unicast because all devices receive the stream,With unicast; the server must send a separate stream copy per subscriber — 1000 viewers = 1000 identical streams consuming 1000x the bandwidth; multicast sends one stream and the network itself replicates it only on paths where subscribers exist reducing server load and bandwidth consumption,Multicast requires less CPU at the receiver because the NIC handles all processing,Multicast uses compression that unicast does not support making the stream smaller,B,Unicast scales linearly — every new viewer requires another identical stream from the source. Multicast: the source sends one stream; routers supporting IGMP replicate it only on branches toward subscribed receivers. Server and upstream bandwidth usage is constant regardless of viewer count.,multicast,one sender to selected group,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the relationship between the TCP/IP Internet layer and the OSI Network layer in terms of where IP addressing and routing occur?,They are the same layer with the same name in both models,"The TCP/IP Internet layer maps to OSI Layer 3 (Network) — both handle logical IP addressing; packet forwarding; and routing decisions; any device described as a ""Layer 3 device"" operates at the TCP/IP Internet layer",The TCP/IP Internet layer maps to OSI Layer 2 because it handles Ethernet addressing,The Internet layer only applies to WAN routing; the OSI Network layer applies to LAN routing,B,"In TCP/IP the Internet layer handles IP addressing and routing. In OSI terms this is Layer 3 (Network). When engineers say ""Layer 3 switch"" they mean a switch that can perform IP routing — the function of the TCP/IP Internet / OSI Network layer.",internet mapping,tcp/ip internet maps to osi network,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the purpose of the jam signal that a device sends after detecting a collision in CSMA/CD?,A jam signal carries retransmitted data to fill the gap caused by the collision,The jam signal (32-bit burst) ensures all devices on the segment detect the collision — if only the two colliding devices knew about it other devices might attempt transmission before the backoff completes causing another collision,The jam signal is an acknowledgement sent to confirm the collided frame was received intact,The jam signal requests the switch to assign priority to the retransmission,B,CSMA/CD collision response: both devices detect the collision (voltage anomaly) then transmit a jam signal — 32 bits of alternating 1s and 0s. This propagates through the entire segment ensuring all devices see the collision. All devices then wait a random backoff period. Without the jam signal; devices outside the immediate collision area might not know to back off.,csma/cd,collision handling model for shared half-duplex ethernet media,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does an ARP reply go directly to the requestor as a unicast rather than a broadcast?,ARP replies must be broadcast to update all devices' ARP caches simultaneously,The ARP request contained the requester's MAC address — the responding device can send the reply directly to the requester's MAC without broadcasting because it already knows the destination MAC,ARP replies always use broadcast because the responding device doesn't know who asked,The ARP protocol requires the response to go to the router which relays it to the requester,B,ARP request broadcast: includes the sender's own source MAC. The responder reads this MAC and sends the ARP reply directly as a unicast to that specific MAC. Broadcasting the reply would unnecessarily interrupt every device on the segment when only the requester needs the information.,arp process,sends ip query and receives mac response on local segment,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does the Network Access layer in TCP/IP differ from a strict interpretation of OSI Layer 2 alone?,There is no difference — OSI Layer 2 and TCP/IP Network Access are identical,"The TCP/IP Network Access layer encompasses both Layer 1 (physical transmission) and Layer 2 (MAC framing) — it is broader than OSI Layer 2 alone; when someone says ""Network Access layer"" they implicitly include the physical medium specifications that OSI separates into Layer 1",The TCP/IP Network Access layer only handles wireless protocols; OSI Layer 2 handles wired,Network Access layer includes routing; OSI Layer 2 does not,B,"TCP/IP deliberately combines physical and data link into one layer because they are tightly coupled in practice — you can't define Ethernet MAC framing without defining the physical signaling it runs on. OSI separates them conceptually. When troubleshooting with TCP/IP terminology a ""Network Access layer"" problem could be a cable fault (Layer 1) or a MAC configuration issue (Layer 2).",network access mapping,tcp/ip network access maps to osi data link + physical,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,When an ICMP Echo Request is sent to a host and no reply is received what are the three most likely causes that a network engineer should investigate?,The host's NIC is running CSMA/CA which rejects ICMP,IP routing failure (no route to host); the destination firewall is blocking ICMP; or the destination host is offline — a non-response does not confirm the host is down because firewalls often silently drop ping,The DHCP server lease expired causing the destination host to lose its IP address,The Ethernet FCS mismatch on every frame causes ICMP to be dropped,B,Non-response to ping has three main causes: (1) no route — the packet never reached the destination network; (2) firewall blocking ICMP — the host is up but configured to not respond to ping; (3) host is down. A network engineer must check all three before concluding the host is unreachable.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What happens to the MAC addresses in the Ethernet frame when the same IP packet crosses two routers on its way from source to destination?,Source IP changes at each hop; all MAC addresses remain constant throughout,The IP source and destination addresses remain unchanged end-to-end; at each router the Ethernet frame is discarded and a new one is created with the router's outgoing interface MAC as source and the next-hop device's MAC as destination,Both IP addresses and MAC addresses change at each router hop,The first router's MAC addresses are preserved in all subsequent frames as a routing identifier,B,Cross-router packet: Router 1 strips the incoming frame; reads IP header; looks up next hop; ARPs for next hop MAC; creates new Ethernet frame with Router 1's outgoing MAC as source and next hop MAC as destination. Same process at Router 2. IP addresses never change.,mac boundary at router,mac addresses are hop-local and do not traverse subnets end-to-end,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the ICMP Time Exceeded message and in what context is it generated?,A message sent by the destination when the session has been idle too long,An ICMP message generated by a router when a packet's TTL field reaches zero — the router discards the packet and sends the Time Exceeded message back to the original source,A message generated when the destination port is unreachable,An ICMP message sent when the DNS server timeout expires,B,IPv4 TTL (Time to Live): starts at a value like 64 or 128; decrements by 1 at each router. When a router receives a packet with TTL=1 it decrements to 0; discards the packet; and sends ICMP Type 11 (Time Exceeded) back to the source. Tracert exploits this to map each router hop.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,"Why is it technically incorrect to say that Ethernet uses ""Layer 2 routing"" to forward frames?",Ethernet does use Layer 2 routing by definition since switches operate at Layer 2,Switches forward frames by switching not routing — routing implies logical Layer 3 addressing and path selection across networks; switching is hardware-based MAC table lookup that delivers frames within a single broadcast domain without IP involvement,Ethernet routing uses IP addresses which are also Layer 2 addresses,Layer 2 routing is correct terminology for switches and was standardized by IEEE,B,"Terminology matters: routing = Layer 3 IP path selection between networks. Switching = Layer 2 MAC-based frame delivery within a broadcast domain. Calling switch operation ""routing"" conflates two fundamentally different processes. A router makes policy decisions about which network path to use; a switch looks up a MAC in a table and forwards.",ethernet frame structure,destination mac; source mac; type/length; payload; fcs,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between a broadcast domain and a collision domain and which devices separate each?,A broadcast domain and collision domain are the same concept with different names depending on context,A collision domain is the set of devices that compete for the same transmission medium (separated by switches); a broadcast domain is the set of devices that receive each other's Layer 2 broadcasts (separated by routers),Collision domains are separated by routers; broadcast domains are separated by switches,A broadcast domain is separated by hubs; a collision domain is separated by NICs,B,Collision domain: devices sharing a medium. Each switch port = its own micro-collision domain. Broadcast domain: all devices that receive a broadcast frame — routers stop broadcasts. A single VLAN on a switch is one broadcast domain. Understanding both concepts is key to network segmentation design.,broadcast,one sender to all local hosts using destination mac ff:ff:ff:ff:ff:ff,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What information in an ARP reply does the receiving host extract and use; and where does it store it?,It extracts the subnet mask and stores it in the routing table,It extracts the sender's IP-to-MAC mapping and stores it in the local ARP cache for future frames to that destination,It extracts the sender's DNS name and stores it in the hosts file,It extracts the default gateway address and updates the IP configuration,B,ARP reply payload: the sender's IP address and the sender's MAC address. The requesting host reads both and adds the IP:MAC pair to its ARP cache. Future packets to that IP immediately use the cached MAC without another broadcast.,arp process,sends ip query and receives mac response on local segment,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,In what specific way does the TCP/IP model's Transport layer correspond to OSI Layer 4 and what protocols does each include?,TCP/IP Transport handles routing; OSI Layer 4 handles application services,Both TCP/IP Transport and OSI Layer 4 handle end-to-end delivery between hosts using port numbers to identify applications; TCP/IP Transport includes TCP and UDP while OSI Layer 4 is defined generically to support any reliable or unreliable transport protocol,TCP/IP Transport maps to OSI Layers 4 and 5 combined,TCP/IP Transport only handles TCP; UDP is part of the Internet layer,B,Direct mapping: TCP/IP Transport = OSI Layer 4. Both provide host-to-host delivery; port-based multiplexing; and the choice between reliable (TCP/OSI Class 4 transport) and unreliable (UDP) delivery. The OSI model defines the Transport layer abstractly; TCP and UDP are the dominant TCP/IP implementations.,transport mapping,tcp/ip transport maps to osi transport,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does CSMA/CA require a device to wait a random time even when the channel is detected as idle rather than immediately transmitting when the channel clears?,Waiting is required because wireless channels have variable bandwidth that takes time to stabilize,If all devices begin transmitting immediately when the channel clears after a busy period they will all start at the same moment — a random distributed interframe space (DIFS + random backoff) ensures not all devices attempt to transmit simultaneously reducing the probability of immediate collision,Waiting is a bandwidth preservation mechanism to prevent the channel from being monopolized by one device,Random waiting is required only for management frames; data frames can transmit immediately when the channel clears,B,CSMA/CA deferred access: when the channel goes idle multiple devices that were waiting all detect the clearance simultaneously. Without a random backoff they would all transmit at the same moment — guaranteed collision. The distributed random wait (DIFS + contention window random slot selection) staggers their starts statistically.,csma/ca,collision-avoidance access model used in wireless contexts,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the specific difference between error detection and error correction in the context of the Ethernet FCS?,Error detection flags frames for retransmission; error correction automatically fixes them — FCS does both,Ethernet FCS performs error detection only — it identifies that a frame is corrupted but does not have enough information to determine which bits are wrong or fix them; error correction requires additional redundant bits (like Hamming code) to reconstruct the original data,FCS performs error correction for single-bit errors and error detection for burst errors,Ethernet uses error correction internally but only reports detection to the host,B,Detection vs correction: FCS uses CRC-32 — a 4-byte checksum that can verify whether the frame was damaged but cannot reconstruct which bits changed. To correct errors you need enough redundant bits to locate and flip the wrong bit (forward error correction). Ethernet relies on upper layers (TCP retransmission) to handle detected errors.,crc/fcs role,frame-level corruption detection,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the OSI encapsulation term for each layer's data unit and why does naming them differently matter in practice?,"All layers call their unit a ""packet"" which is the standardized term across all OSI layers","Layer 1 = bits; Layer 2 = frame; Layer 3 = packet; Layer 4 = segment; Layers 5-7 = data/message — using precise PDU names enables unambiguous communication between engineers because saying ""the packet"" versus ""the frame"" identifies exactly which layer is being discussed","All layers above Layer 1 call their unit a ""frame"" because all data is framed for transmission",PDU names are informal and vary by vendor — there is no standardized naming,B,"Precise PDU terminology: a ""frame error"" means Layer 2 MAC/FCS problem; a ""packet drop"" means Layer 3 routing problem; a ""segment retransmission"" means Layer 4 TCP reliability event. Engineers use these terms to communicate without ambiguity — using ""packet"" when you mean ""frame"" leads to wasted troubleshooting time.",encapsulation,higher-layer data wrapped by lower-layer headers/trailer for transmission,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why can ICMP be used to measure network latency even though it is not a transport-layer protocol?,ICMP runs at Layer 4 and has access to TCP timers for latency measurement,ICMP operates at the Internet (Network) layer — round-trip time is measured by the source host recording the time it sent the Echo Request and the time the Echo Reply arrived; the RTT reflects the full path latency including queuing delays at each router,ICMP latency measurement is only accurate for the last hop to the destination,ICMP measures bandwidth not latency,B,Ping RTT: the source timestamps the Echo Request send; the destination immediately sends an Echo Reply; the source measures the elapsed time when the reply arrives. This round-trip includes serialization delay; propagation delay; and queuing delay at every router in the path. It's a simple but useful end-to-end latency metric.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is a unicast MAC address and how does a NIC determine whether to process or discard an incoming frame?,Any MAC address with the first byte's low-order bit set to 1 is unicast,A unicast MAC is any specific individual MAC address (first byte low-order bit = 0); a NIC accepts a frame only if the destination MAC matches its own MAC; FF:FF:FF:FF:FF:FF (broadcast); or a subscribed multicast MAC — all other frames are silently discarded,A unicast MAC must be between 00:00:00:00:00:01 and 00:00:00:FE:FF:FF to be valid,NICs process all frames regardless of destination MAC and let the OS decide,B,NIC filtering: checks destination MAC first. If destination MAC = own MAC: accept and pass up. If = FF:FF:FF:FF:FF:FF: accept. If subscribed multicast: accept. Otherwise: discard without CPU interrupt. This hardware filtering is why Ethernet is efficient — NICs don't pass all traffic to the OS.,unicast,one sender to one receiver,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the role of IGMP (Internet Group Management Protocol) in making multicast delivery efficient on a switched LAN?,IGMP encrypts multicast streams preventing unauthorized devices from receiving them,IGMP allows hosts to join and leave multicast groups — switches with IGMP snooping listen to these messages and only forward multicast traffic to ports where subscribed receivers exist instead of flooding multicast to all ports,IGMP is the protocol that translates unicast addresses into multicast group addresses,IGMP is only used between routers and does not affect how switches deliver multicast frames,B,Without IGMP snooping a switch floods multicast like broadcast — all ports receive it. IGMP snooping: the switch listens to IGMP Join/Leave messages and builds a table mapping which ports have subscribed receivers for each multicast group. The switch then only forwards multicast to those specific ports reducing unnecessary load.,multicast,one sender to selected group,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why is the minimum Ethernet frame size 64 bytes rather than being as small as the payload requires?,64 bytes is a historic restriction from the first coaxial cable cable length specification,The minimum 64-byte frame ensures that the transmission time is long enough for a collision to be detected before the first bit reaches the end of the maximum cable segment — in CSMA/CD a frame that finishes transmitting before a collision propagates back cannot detect the collision; padding ensures frames are long enough,64 bytes is required because FCS calculation is undefined for shorter frames,Minimum 64 bytes is required to hold the source and destination MAC addresses,B,CSMA/CD slot time: the minimum frame size is derived from the maximum round-trip propagation time on the network segment. If a frame finishes transmitting before a collision can propagates back to the sender the sender won't detect the collision. 64 bytes at 10 Mbps = 51.2 microseconds — long enough for any collision to be detected on a 500-meter coax segment. Padding fills frames below this minimum.,csma/cd,collision handling model for shared half-duplex ethernet media,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does encapsulation at the Transport layer add port numbers to the data and what problem does this solve for the receiving host?,Port numbers identify the physical NIC to deliver the data to,Port numbers identify which application process on the destination host should receive the data — without port numbers all incoming TCP or UDP traffic would arrive at the OS with no way to determine whether to send it to the web browser; the email client; or the file transfer application,Port numbers are used by routers to make forwarding decisions about which network segment to send the traffic to,Port numbers in the Transport layer header replace IP addresses for local delivery on the LAN segment,B,Multiplexing: a host runs many applications simultaneously each wanting to receive network data. The Transport layer adds source and destination port numbers in the segment header. The OS uses the destination port to demultiplex incoming segments to the correct application socket — port 80 to the web server; port 25 to the mail server; etc.,transport mapping,tcp/ip transport maps to osi transport,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the significance of the EtherType values in the Ethernet frame Type field and how does a receiving NIC use the value 0x0800?,EtherType 0x0800 identifies the frame as VLAN-tagged and triggers trunk port processing,The Type field EtherType value 0x0800 identifies the payload as an IPv4 packet — the receiving host's NIC driver reads this value and passes the frame to the IP protocol stack for processing rather than the ARP stack (0x0806) or the IPv6 stack (0x86DD),EtherType 0x0800 indicates the frame was transmitted at 100 Mbps and should be processed at that priority,The Type field is only used by switches and is ignored by end-host NICs,B,EtherType demultiplexing: the 2-byte Type field tells the receiver which Layer 3 protocol is encapsulated. 0x0800 = IPv4; 0x0806 = ARP; 0x86DD = IPv6; 0x8100 = 802.1Q VLAN tag. Without EtherType the receiver would not know whether the payload is an IP packet; an ARP request; or a VLAN-tagged frame.,ethernet frame structure,destination mac; source mac; type/length; payload; fcs,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does IGMP snooping on a switch improve multicast performance compared to a switch without this capability?,IGMP snooping encrypts multicast traffic making it secure for video conferencing,Without IGMP snooping a switch treats multicast like broadcast and floods it to every port — IGMP snooping listens to join/leave messages and selectively forwards multicast only to ports with subscribed receivers reducing unnecessary traffic on uninterested segments,IGMP snooping converts multicast streams into unicast for each receiver increasing bandwidth usage,IGMP snooping blocks all multicast traffic until a designated router subscribes,B,Switch without IGMP snooping: floods multicast to all ports — every device must process and discard unwanted multicast. Switch with IGMP snooping: tracks IGMP Join messages; builds a port-to-group mapping; forwards multicast only to subscribed ports. Reduces CPU load on uninterested devices and conserves bandwidth.,multicast,one sender to selected group,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the practical difference between half-duplex and full-duplex operation on an Ethernet link and which requires CSMA/CD?,Half-duplex links use fiber optic; full-duplex links use copper,Half-duplex: only one direction can transmit at a time on the shared medium — CSMA/CD is required to manage collision detection; full-duplex: separate transmit and receive channels allow simultaneous bidirectional transmission eliminating the possibility of collisions and the need for CSMA/CD,Half-duplex operates at higher speeds; full-duplex is limited to 10 Mbps,CSMA/CD is required on full-duplex links because the higher speed creates more collisions,B,Half-duplex (hubs; legacy coax): one transmit channel shared — devices take turns. Collision possible. CSMA/CD needed. Full-duplex (switch-to-NIC): dedicated TX and RX pairs — both ends can transmit simultaneously with no contention. All modern switch ports operate full-duplex eliminating collisions entirely.,csma/cd,collision handling model for shared half-duplex ethernet media,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What does RARP require to be present on every subnet and why does this make RARP unsuitable for large enterprise deployments?,RARP requires a dedicated VLAN on each subnet to forward requests to a central server,RARP broadcasts cannot cross router boundaries so a RARP server must be physically present on every subnet — in a 100-subnet enterprise you need 100 RARP servers; DHCP with relay agent support solved this by allowing one DHCP server to service all subnets from a central location,RARP servers require a direct fiber connection to the primary DNS server which is impractical,RARP is unsuitable because it only works on coaxial cable networks,B,RARP per-subnet requirement: since RARP uses Layer 2 broadcast and routers block these a separate server must exist on each segment. Scaling to 100+ subnets makes this operationally impossible. The BOOTP relay agent concept (later inherited by DHCP) solved this: a relay agent on each subnet intercepts DHCP broadcasts and forwards them unicast to a single central DHCP server.,rarp concept,reverse request model from mac to ip (legacy context),/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,When a tracert output shows increasing round-trip times from hop 5 onward without any hop being unreachable what does this pattern indicate?,The destination host is overloaded and discarding requests from hop 5 onward,Increasing RTT starting at hop 5 indicates that the link between hop 4 and hop 5 has high latency — the bottleneck is a slow WAN link; a congested router; or a geographically distant segment added at that point in the path,Increasing RTT from hop 5 means hop 5 is a malicious router injecting delays,TTL is incorrectly set causing extra hops from hop 5 onward,B,Tracert RTT interpretation: each hop shows RTT from the source to that router. If hops 1-4 show 2-5 ms but hop 5 shows 50 ms and all subsequent hops show 50+ ms the high-latency link is between hop 4 and hop 5 — likely a WAN circuit or inter-continent fiber. The problem is identified even without any hops being unreachable.,icmp tooling,ping; tracert; traceroute for reachability/path diagnostics,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between how ARP and RARP use broadcast in terms of who knows what before the broadcast is sent?,Both ARP and RARP know the destination's identity before sending; the broadcast is just for speed,ARP: the sender knows the destination IP but not the MAC — broadcasts asking who has that IP; RARP: the sender knows only its own MAC but not its IP — broadcasts its MAC asking what IP it should use; these are mirror images of each other searching for opposite address types,ARP uses unicast to the gateway; RARP uses broadcast to all local devices,ARP and RARP both require the destination to know the sender's IP before responding,B,ARP and RARP are reverse lookups: ARP input = IP address; output = MAC. RARP input = MAC address; output = IP. Both use broadcast because the sender doesn't know who to ask directly — it must ask the whole segment. ARP is still used today; RARP is legacy.,rarp concept,reverse request model from mac to ip (legacy context),/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,A switch receives a unicast frame for a MAC address that IS in its MAC address table. What exact forwarding action does it take compared to an unknown unicast?,For a known unicast the switch floods to all ports; for unknown unicast it sends only to the matched port,For a known unicast the switch forwards the frame only to the specific port associated with the destination MAC in the table — this is called selective unicast forwarding; for unknown unicast it floods to all ports except the receiving port,Both known and unknown unicast frames are forwarded to all ports — the MAC table is only used for broadcast frames,The switch drops known unicast frames and only floods unknown unicast,B,MAC table lookup: destination MAC found = send the frame out only that one port. Destination MAC not found = flood to all ports except ingress. This is the core operation that makes switches more efficient than hubs — known unicast traffic goes to exactly one port not all ports.,unicast,one sender to one receiver,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
