difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,Why does the concept of an autonomous system matter when choosing routing protocols?,Because protocol choice depends in part on whether routing is staying inside one administrative domain or crossing into another,Because every subnet is its own autonomous system,Because autonomous systems eliminate next hops,Because ARP creates autonomous systems automatically,A,The AS boundary helps determine whether an IGP or EGP is appropriate.,autonomous system,protocol choice by domain boundary,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why are route filtering and preference usually discussed more with BGP than with basic IGP behavior?,Because BGP is built for policy-rich decisions between organizations,Because IGPs cannot carry more than one route,Because BGP ignores administrative distance,Because IGPs never use metrics,A,BGP is heavily policy-driven compared with the simpler internal goals of many IGPs.,bgp policy,richer policy controls,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why does the internet rely on BGP between providers?,Because providers need a way to exchange routes between many separate autonomous systems with control and policy,Because BGP is a Layer 2 loop-prevention protocol,Because providers cannot use IP addresses,Because BGP automatically replaces all static routes inside every LAN,A,The internet is formed by many connected autonomous systems that exchange routes primarily with BGP.,internet routing,providers use bgp between as,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why do link-state protocols usually need more RAM and CPU than distance-vector protocols?,Because they maintain more complete topology information,Because they disable route aggregation,Because they have no routing tables,Because they rewrite every IP header,A,"Link-state protocols store and process broader topology knowledge, which uses more resources.",link state tradeoff,more topology data,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why do link-state protocols often converge faster after a failure?,Because they may already know an alternate path through the topology,Because they never need next hops,Because they use no CPU at all,Because they always use static routes,A,Broader topology knowledge lets link-state protocols react more quickly to path changes.,link state convergence,alternate path already known,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why can distance-vector protocols converge more slowly after a failure?,Because routers may need updated reachability information to propagate hop by hop,Because they do not use IP networks,Because they have no route source trust,Because they cannot identify next hops,A,"Without full topology knowledge, a distance-vector router may need to wait for updates from neighbors.",distance vector convergence,hop by hop relearning,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why can a distance-vector router temporarily lose all known paths to a destination after a failure?,Because it may know only the failed next hop until new updates arrive,Because MAC addresses are no longer valid globally,Because the default gateway disappears from every subnet,Because IP addressing stops working,A,A next-hop-focused protocol may have to wait for new advertisements before learning another usable path.,distance vector behavior,temporary loss after failure,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why is full-topology knowledge valuable in redundant networks?,Because it helps routers recognize alternate paths more quickly,Because it removes the need for subnet masks,Because it disables administrative distance,Because it prevents all route changes,A,Redundant designs benefit when routers can quickly switch to another known path.,link state value,redundancy awareness,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why might an older low-resource router favor a simpler protocol category?,Because limited hardware can make heavier topology processing more costly,Because modern protocols cannot use IP,Because simple protocols do not need routing tables,Because older routers cannot have next hops,A,"Historically, weaker hardware made additional routing-process overhead more significant.",hardware tradeoff,older device limitations,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why is the RAM and CPU penalty of link-state protocols described as less important on modern routers?,Because newer routers usually have far more resources than older hardware,Because link-state protocols no longer use databases,Because modern routers do not use metrics,Because distance-vector protocols were removed from certification,A,Modern routers often have enough capacity that the historical resource penalty matters less.,modern hardware,resource cost less significant,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why is EIGRP sometimes described as hybrid or advanced distance-vector?,Because it includes some behavior associated with link-state ideas while still fitting the distance-vector family,Because it runs only over Ethernet,Because it is an exterior gateway protocol,Because it has no convergence process,A,EIGRP is often described that way because it blends characteristics people associate with different categories.,eigrp nuance,hybrid style behavior,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why is it inaccurate to say one routing category is always better than the other?,"Because design choices depend on topology, resources, and operational priorities",Because all routing protocols behave identically,Because only static routes are real routes,Because metrics are never used,A,"Protocol choice depends on tradeoffs such as convergence speed, control, scale, and resource use.",protocol comparison,tradeoff based selection,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why do routers need both a destination network and a next-hop decision for remote traffic?,Because they must identify both what network is being matched and where to send the packet next,Because ARP requires two gateways,Because the source host chooses the return path,Because MAC addresses replace the network field,A,Routing combines a destination match with a forwarding choice toward the next step in the path.,route entry logic,destination plus next hop,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why is static routing considered controlled but not adaptive?,Because it follows administrator intent exactly but does not learn changes automatically,Because it constantly recalculates alternate paths,Because it depends on switch floods,Because it removes the routing table,A,Static routing gives deliberate control but does not automatically react to topology change.,static routing character,controlled not adaptive,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why can a default route be especially useful toward an upstream network?,Because many unknown destinations can be sent to a single upstream exit,Because it overrides all host routes permanently,Because it works only on hosts,Because it eliminates the need for ARP,A,A default route is useful when one upstream path can serve many otherwise unknown destinations.,default route use,single upstream exit,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why does an autonomous system represent an administrative boundary rather than just a physical one?,"Because it is defined by control and policy ownership, not merely cable layout",Because it requires one switch per subnet,Because it always equals one VLAN,Because it has no routing protocols,A,An autonomous system is about who controls the routing domain.,autonomous system,administrative boundary,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why are static routing and dynamic routing often treated as complementary rather than mutually exclusive?,Because administrators may use static routes in some places and dynamic protocols in others,Because the router can install only one route total,Because dynamic routing cannot work with defaults,Because static routes cannot exist with connected routes,A,Real networks often combine manual control in some areas with dynamic learning in others.,routing design,static and dynamic coexist,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why is a host's default gateway often described as the exit point from the local subnet?,Because it is the router interface that handles off-subnet traffic,Because it is the last device before DNS,Because it stores every MAC address,Because it is the same as the loopback address,A,The default gateway is where a host sends traffic that must leave the local network.,default gateway meaning,exit point from subnet,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why can return traffic follow a different path than outbound traffic in routed networks?,Because routing decisions are made independently in each direction,Because ARP forces reverse symmetry,Because switches require mirrored forwarding,Because static routes always force one shared path,A,"Each direction is routed independently, so the reverse path is not automatically identical.",routing behavior,independent forward and return logic,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why does manual backup design matter in static routing?,Because static routing does not automatically discover alternate paths unless they are deliberately configured,Because static routes always fail over instantly by default,Because backups are a Layer 2 function only,Because default routes cannot be backed up,A,Static routing needs intentional backup design because it does not automatically adapt like dynamic protocols.,static failover,manual backup planning,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why is it useful to study static routing before moving into dynamic routing?,Because it shows both deliberate manual path control and the reasons automatic route exchange becomes valuable,Because it stops using routing tables,Because it replaces IP with MAC addressing,Because it makes ARP the main routing protocol,A,Studying static routing first helps explain manual path control and why dynamic routing becomes valuable as networks grow.,week 11 theme,transition from static to dynamic,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,"When multiple routes match a destination, which decision is generally made before administrative distance is compared?",Longest-prefix match,ARP timeout evaluation,BPDU processing,MAC-table aging,A,Routers first prefer the most specific destination match before comparing route-source trust.,route selection,longest prefix before ad,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,"When two routes have the same destination prefix length but come from different sources, what commonly determines which one is preferred?",Administrative distance,The Ethernet frame type,ARP cache age,The VLAN number,A,"With equal prefix length, route-source preference is commonly decided by administrative distance.",route selection,equal prefix lower ad,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What concept describes a router having to resolve the next hop of a route by using another route?,Recursive lookup,PortFast,Route poisoning,Split horizon,A,Recursive lookup means the router must resolve how to reach the route's next hop through another routing-table entry.,advanced routing,recursive lookup,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What is a common purpose of a static null route?,To intentionally discard matching traffic,To create a Layer 2 trunk,To speed up ARP replies,To elect a root bridge,A,A static null route is often used to discard certain traffic intentionally.,advanced static routing,null route discard,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What does equal-cost multipath refer to?,Using multiple best routes with equal cost toward the same destination,Using one default route only,Sending every frame twice by design,Assigning two IP addresses to a host,A,Equal-cost multipath allows traffic to use multiple equally good routes.,advanced routing,ecmp concept,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What risk can come from overly broad route summarization?,Traffic can be attracted to a route that does not have valid specific reachability,ARP can no longer resolve MAC addresses,Switches stop flooding broadcasts,Administrative distance disappears,A,Bad summarization can create black holes if the summarized path does not truly reach all specifics.,advanced routing,summary black hole risk,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What is route poisoning in distance-vector routing?,Advertising a failed route as unreachable,Advertising a default route to every host,Removing administrative distance from a route,Rewriting a MAC address to all zeros,A,Route poisoning helps indicate that a route should no longer be used.,distance vector extension,route poisoning,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What problem is split horizon designed to reduce in distance-vector routing?,Routing loops caused by advertising a route back toward where it was learned,Layer 2 collisions on a trunk link,Duplicate MAC addresses on a switch,Excessive ARP replies,A,Split horizon helps prevent loops by not advertising certain routes back out the interface they came from.,distance vector extension,split horizon loop prevention,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What is classless routing?,Forwarding based on prefix length rather than old class boundaries,Routing only within Class A networks,Using one classful mask for the whole enterprise,Disabling route summarization,A,Classless routing uses prefixes and longest-prefix match instead of relying on historical address classes.,advanced routing,classless forwarding,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What routing failure can occur if a router's default route points to a next-hop device that cannot actually reach the destination network?,Traffic can be black-holed,ARP will automatically fix the route,The router becomes a switch,The packet is delivered by broadcast,A,A bad default route can send traffic into a path that cannot complete delivery.,advanced static routing,default route black hole,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What is the purpose of injecting a default route into a dynamic routing protocol?,To let other routers learn where unknown traffic should be sent,To disable longest-prefix match,To remove all host routes,To create a link-state database,A,A learned default route gives downstream routers a catch-all path toward unknown destinations.,advanced routing,default route advertisement,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,Why can a static route disappear from the routing table if its next hop is not resolvable?,Because the router cannot install a route whose next hop it cannot reach,Because ARP deletes all static routes every hour,Because default routes override unreachable routes automatically,Because link-state protocols forbid static entries,A,A route needs a reachable next hop to be usable in the routing table.,advanced static routing,unresolvable next hop,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What is one purpose of tracking tied to a floating static route?,Activating the backup only when the primary path is truly unavailable,Changing the subnet mask dynamically,Raising the administrative distance of connected routes,Disabling longest-prefix match,A,Tracking can make a floating static route respond to monitored path state rather than only interface state.,advanced static routing,tracking with floating static,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What does load balancing mean in a routing context?,Distributing traffic across multiple usable paths,Moving ARP entries evenly across switches,Assigning one VLAN to every route,Changing source IPs on every hop,A,Load balancing uses more than one path when the routing logic allows it.,advanced routing,load balancing,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,Why can summarization reduce the visibility of individual route failures outside the summarizing router?,Because remote routers may see only the summary instead of every component route,Because ARP suppresses all route changes,Because summaries disable convergence,Because a summary removes all next hops,A,Summaries can hide internal detail from the rest of the network.,advanced routing,summary hides detail,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,Why is it valuable to understand both in-scope routing basics and adjacent certification-level routing behavior?,"Because foundational routing decisions connect directly to more advanced path control, scale, and troubleshooting topics",Because advanced routing removes the need for static routes entirely,Because certifications no longer use routing tables,Because only hard topics involve IP addresses,A,"The same core ideas of route choice, backup paths, and control scale into more advanced routing topics.",routing progression,foundation to advanced concepts,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why is the default gateway often the most important route-related setting on a basic host?,Because it gives the host a path to destinations outside the local subnet,Because it replaces the host IP address,Because it creates connected routes on routers,Because it disables ARP broadcasts,A,"Without a default gateway, a basic host normally cannot send traffic beyond its own local network.",host routing,default gateway importance,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why does automatic route sharing reduce administrative workload in larger networks?,Because routers can learn many remote paths without each one being typed manually,Because it removes the need for subnet masks,Because it turns every route into a default route,Because it prevents all route changes,A,Dynamic routing reduces the amount of manual per-route configuration required as scale increases.,dynamic routing value,reduces manual work,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
medium,Why is protocol selection always tied to network goals rather than only to protocol popularity?,"Because the best choice depends on scale, control needs, convergence priorities, and hardware context",Because popular protocols never change,Because every protocol produces identical behavior,Because routing works the same in every topology,A,Routing design should follow operational needs and tradeoffs rather than reputation alone.,protocol design,selection by goals,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
hard,What is the key difference between administrative distance and a routing metric?,"Administrative distance compares route sources, while a metric compares paths within a route source","Administrative distance measures ARP speed, while a metric measures MTU","Administrative distance is Layer 2, while a metric is Layer 1","Administrative distance applies only to switches, while a metric applies only to routers",A,"Administrative distance ranks where a route came from, while metrics are used within a routing source to compare path quality.",route selection extension,ad versus metric,/home/citadel/Documents/citavault/NETC-121/rocket-questions-html/notes-content/MASTER LIST/Weekly AI Master Lists/Week 11 - AI Master List.md
