difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,Why does an ARP broadcast only stay within the local subnet and not cross to other subnets?,ARP broadcasts are encrypted and routers cannot decrypt them,Routers do not forward Layer 2 broadcasts — an ARP request uses a broadcast MAC destination (FF:FF:FF:FF:FF:FF) which is discarded at the router interface; this is a fundamental design feature ensuring ARP is local — if ARP crossed routers it would flood the entire internet with name resolution requests,ARP uses a special TTL of 0 that causes routers to drop it,Routers forward ARP requests but limit them to the local routing domain,B,ARP boundary: ARP operates at Layer 2 using broadcast frames. Routers are Layer 3 devices — they terminate Layer 2 domains at each interface. Receiving a broadcast frame: the router processes it for itself but does not forward the broadcast out other interfaces. This is why devices on different subnets use routers to communicate — ARP cannot reach them directly.,arp operations,resolve local destination mac for ipv4 communication,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,An IP packet is sent with a TTL of 64. It traverses 10 router hops to reach its destination. What is the TTL value when it arrives and what would happen if the path had 65 hops?,The TTL remains 64 throughout the journey — routers do not modify the TTL field,"After 10 hops the TTL is 64 − 10 = 54; the packet arrives successfully. If the path had 65 hops: the TTL would reach 0 at the 64th router; that router would discard the packet and send an ICMP ""Time Exceeded"" message back to the source — this is how traceroute works; each TTL value from 1 upward reveals one hop in the path",TTL is decremented only at the destination; routers pass it unchanged,If TTL reaches 0 the packet is retransmitted automatically by the next router,B,TTL mechanics: starting TTL 64 − 10 hops = 54 at destination. TTL=0 scenario: router 64 decrements to 0 → discards packet → sends ICMP Type 11 (Time Exceeded) to source. Traceroute exploitation: send probe with TTL=1 (first router sends ICMP back); TTL=2 (second router); TTL=N (Nth router) → builds hop-by-hop path map.,packet header essentials,ttl; protocol field; addressing; and fragmentation controls,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between a source port and a destination port in a TCP/UDP connection and which is typically a well-known port?,Source and destination ports are always the same number and identify the protocol being used,The destination port identifies the service at the server (e.g. 443 for HTTPS) — it is typically a well-known port (0-1023); the source port is the ephemeral port (49152-65535) randomly chosen by the client OS to identify this specific connection — the source port allows the server to respond to the correct client process and the OS to demultiplex multiple simultaneous connections,Both ports must be the same value for the connection to be established successfully,Well-known ports are always used as source ports because clients initiate connections,B,Port pair example: client browser opens HTTPS connection → source port = 52341 (random ephemeral); destination port = 443. Server response: source port = 443; destination port = 52341. OS uses the 4-tuple (src IP; src port; dst IP; dst port) to identify each unique connection. Same client can have 50 simultaneous HTTPS connections — each has a different ephemeral source port.,port model,tcp/udp port numbers identify application endpoints,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does UDP outperform TCP for real-time video streaming despite UDP providing no delivery guarantee?,UDP uses a dedicated high-speed hardware path while TCP must use software processing,UDP has no connection overhead; no ACK wait; no retransmission; and no in-order delivery requirement — a retransmitted old video frame arriving late is worse than a missing frame because it would stall playback waiting for the late packet; UDP drops late or lost packets and continues forward; TCP's reliability mechanisms add latency that disrupts real-time playback,UDP transmits larger packets than TCP making it inherently faster for video,TCP is only used for file transfers; it was never designed for video traffic,B,Real-time media vs reliability trade-off: TCP retransmission = old data arrives late; stalls stream. UDP = no retransmission → loss concealment is better than late delivery. YouTube/Netflix: uses HTTP/TCP because it prefetches/buffers seconds ahead (tolerates delay). Live streaming/gaming: UDP or QUIC because latency matters more than perfect delivery. VoIP: UDP + jitter buffer.,udp behavior,connectionless low-overhead delivery with no reliability guarantees,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the specific purpose of the IPv4 fragmentation fields (Identification; Flags; Fragment Offset) in the packet header?,Fragmentation fields encrypt the packet to prevent MITM attacks on large transfers,When a packet is too large for a link's MTU the router fragments it — the Identification field ties all fragments to the original packet; the Fragment Offset tells the destination where to reassemble each piece; the More Fragments flag indicates whether more fragments follow; without these fields the destination could not reassemble fragmented packets into the original data,Fragmentation fields are used to prioritize large packets over small packets in the queue,The fragmentation fields allow packets to bypass firewall inspection when fragmented,B,Fragmentation scenario: packet 1500 bytes enters a 576-byte MTU link. Router fragments: fragment 1 (offset 0; MF=1); fragment 2 (offset 185; MF=1); fragment 3 (offset 370; MF=0). Destination reassembles using ID + offset. Modern design: Path MTU Discovery (PMTUD) prevents fragmentation by finding the smallest MTU along the path and sizing packets accordingly. IPv6 eliminates router fragmentation entirely.,packet header essentials,ttl; protocol field; addressing; and fragmentation controls,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does NAT allow multiple private IP devices to share a single public IP address and what mechanism enables the return traffic to reach the correct internal host?,NAT uses DNS to map each private host to a sub-domain of the public IP address,NAT uses Port Address Translation (PAT/NAPT) — each outbound connection is tracked in the NAT table with the source private IP; source private port; the public IP; and a unique translated source port; when the response arrives the router looks up the translated port number to identify which private host gets the traffic; multiple hosts share one public IP because they use different translated port numbers,NAT randomly selects which private host to deliver each incoming response to based on load balancing,NAT requires a dedicated public IP for each active private host connection at any given time,B,PAT (most common NAT): 192.168.1.10:52300 and 192.168.1.11:52300 both connect outbound. Router translates: 203.0.113.1:10001 and 203.0.113.1:10002. NAT table: 10001→192.168.1.10:52300; 10002→192.168.1.11:52300. Return traffic from internet to :10001 → de-NATted to 192.168.1.10:52300. PAT allows ~64000 simultaneous connections from one public IP.,nat purpose,private-to-public translation for internet access,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the encapsulation unit name at each layer as data travels down the protocol stack — what does the transport layer add; what does the network layer add; and what does the data link layer add?,Each layer adds an encryption header — the result is always called a packet at every layer,The transport layer adds a segment header (port numbers; sequence numbers; TCP flags or UDP length/checksum) creating a segment; the network layer adds an IP header (source/destination IP; TTL; protocol) creating a packet; the data link layer adds a frame header (source/destination MAC) and FCS trailer creating a frame; each layer's wrapper is removed in reverse order at the receiver during decapsulation,All layers add identical headers — the naming difference is just terminology not a structural difference,The data link layer adds an IP header because frames carry IP addresses,B,"Encapsulation naming: Application data → Transport: data + TCP/UDP header = segment. Network: segment + IP header = packet. Data Link: packet + frame header + FCS = frame. Physical: frame as bits/signal on the wire. De-encapsulation at receiver: frame → extract packet → extract segment → extract data. This is the ""protocol stack"" in action.",encapsulation chain,application data wrapped through transport; network; and data-link layers,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between a CRC error detected at the Ethernet FCS and a TCP checksum error and what action each layer takes when it detects the error?,CRC errors and TCP checksum errors both cause the same response — the packet is retransmitted by the router,A CRC error at the Ethernet FCS means the frame was corrupted in transit on the physical link — the receiving NIC silently discards the frame; no retransmission occurs at Layer 2 because Ethernet has no retransmission mechanism; if the lost frame contained a TCP segment the TCP layer at the destination will not receive it; TCP detects the missing segment via a gap in sequence numbers and requests retransmission via duplicate ACKs; a TCP checksum error means the segment survived the link but was corrupted during IP reassembly or in a router buffer — TCP discards the segment and TCP's retransmission handles recovery,CRC errors trigger an ARP request to find the correct destination for retransmission,TCP checksum errors cause the router to retransmit the segment on behalf of TCP,B,Layer-specific error handling: Layer 2 CRC: discard silently; no notification. TCP (Layer 4): detects missing/corrupted segments via ACK gap; sender retransmits on timeout or 3 duplicate ACKs. IP (Layer 3): IP header has its own checksum (recalculated at each hop since TTL changes); if IP header is corrupted the packet is discarded. CRC at the link level and TCP checksum at the transport level provide independent protection at different points in the data path.,error detection methods,checksum (transport/header) and crc/fcs (frame integrity),/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Given that a /26 subnet has 6 network bits borrowed from the host space of a /24 — how many subnets and usable hosts per subnet result and what is the subnet increment?,A /26 creates 2 subnets of 62 hosts each because only the most significant borrowed bit is used,Borrowing 2 bits from the 8-bit host space of a /24 creates 4 subnets (2^2 = 4); each /26 subnet has 6 host bits remaining: 2^6 = 64 addresses minus 2 = 62 usable hosts; the subnet increment is 64 (the value of the 3rd borrowed bit position: 2^6 = 64); the four subnets of 192.168.1.0/24 are .0/26; .64/26; .128/26; and .192/26,A /26 creates 8 subnets because borrowing 2 bits means 8 possible combinations,The subnet increment for a /26 is 32 because you divide the host space (256) by the number of subnets (8),B,/24 → /26 math: 8 original host bits. Borrow 2 → /26. Subnets = 2^2 = 4. Host bits = 6 → addresses = 64; usable = 62. Increment = 64. Subnets: 0-63; 64-127; 128-191; 192-255. Network and broadcast within each: subnet 0 = network .0; broadcast .63; hosts .1-.62.,network/host boundary,subnet mask and prefix split determine network id vs host space,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,A TCP connection is established between a client and a web server. Mid-transfer the client receives a segment where the ACK number is 5001 but the client last sent data up to byte 4000. What does this indicate?,The server is asking the client to retransmit bytes 4000 to 5001,The ACK field in TCP is cumulative — an ACK of 5001 means the server has received all bytes up to 5000 and is ready to receive byte 5001 next; the gap between what the client last sent (4000) and the server's ACK (5001) indicates the server received segments the client may not have realized were successfully delivered; this is normal TCP operation — ACKs confirm receipt of bytes not segments,ACK 5001 means the server detected an error at byte 5001 and requires retransmission,TCP ACK numbers track segments not bytes — ACK 5001 means 5001 segments received,B,"Cumulative ACK: ACK = next expected byte from the sender's perspective. ACK=5001 → ""I have bytes 1-5000; send 5001 next."" If client sent bytes 1-5000 successfully → ACK 5001 is the acknowledgement. If client only sent to 4000 but server has 5001 → server received 4001-5000 from a previous unacknowledged segment. This cumulative model allows delayed ACKs — the server can ACK multiple segments in one ACK.",tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between the network address and the first usable host address in a subnet — and what happens if a router interface is assigned the network address?,The network address and first host address are the same — both can be assigned to interfaces,The network address (all host bits = 0) is a reserved identifier for the subnet and cannot be assigned to any device; the first usable host address has the last host bit set to 1 — for a /24 subnet this is .1; assigning the network address (.0) to a router interface is invalid — routing protocols would interpret it as the network identifier not a host address; packets addressed to .0 would be treated as network-wide not routed to the interface,Router interfaces can use the network address because routers process it differently than hosts,The network address can be assigned to the default gateway interface but not to host devices,B,Network address reservation: 192.168.5.0/24 → network address = 192.168.5.0; first host = 192.168.5.1. If a router interface is set to .0 the routing table shows this as a directly connected network — other routers would see /24 advertisements correctly — but the interface's source address in packets would be .0 which is unusual and breaks some protocols that rely on interface IP validity. Best practice: never use the network address as an interface IP.,network address rule,host bits all 0 represent subnet identifier,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does a DNS zone differ from a DNS domain and why is this distinction important for administration?,A DNS zone and DNS domain are the same thing — the distinction is purely cosmetic,A DNS domain is a label in the namespace hierarchy (example.com is a domain); a DNS zone is the administrative unit containing DNS records that a single authoritative server manages — a domain can be divided into multiple zones using delegation; for example example.com is delegated to ns1.example.com but the subdomain corp.example.com may be delegated to a separate server creating a separate zone; the zone boundary defines which server is authoritative for which portion of the namespace; this matters because administrators manage records within zones; not domains,DNS zones contain only A records; domains contain all other record types,A DNS zone can span multiple unrelated domains while a domain is always in exactly one zone,B,"Zone vs domain example: domain ""example.com"" → zone on ns1.example.com. Subdomain ""corp.example.com"" → NS record at example.com delegates this to ns2.corp.example.com → creates a new zone for corp.example.com. The example.com zone contains everything except what is delegated. Practical implication: to add a record in corp.example.com you edit the zone on ns2.corp.example.com not on ns1.example.com.",dns functional model,records; zones; resolver behavior; and lookup workflows,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between a connection-oriented protocol and a connectionless protocol and why does the choice matter for application design?,Connection-oriented protocols use UDP while connectionless protocols use TCP,A connection-oriented protocol (TCP) establishes a session with a three-way handshake before any data flows — the session maintains state (sequence numbers; window size; connection tracking) providing reliability and ordering at the cost of overhead and latency; a connectionless protocol (UDP) sends each datagram independently without setup — lower latency; lower overhead; but no delivery guarantee; application designers choose based on requirements: file transfer needs TCP (lost data is critical); DNS queries use UDP (one-shot; retries are handled at the application level; speed matters),Both TCP and UDP are connection-oriented — the difference is only in encryption capability,Connectionless protocols require more bandwidth than connection-oriented protocols,B,Design decision: HTTP/HTTPS = TCP (webpage must be complete and correct). Video streaming = UDP or QUIC (a missing frame is acceptable; stalling is not). DNS = UDP port 53 (single-question/answer; if no response the client retries; TCP used for large responses/zone transfers). DHCP = UDP (client has no IP yet; cannot do TCP handshake). The choice is always: reliability vs latency/overhead trade-off.,udp behavior,connectionless low-overhead delivery with no reliability guarantees,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is subnetting's role in security and why does having routers between subnets improve a network's security posture?,Subnetting reduces security because packets must traverse more devices increasing interception risk,Routers operate at Layer 3 and can apply ACLs (Access Control Lists) to filter traffic between subnets — without subnetting everything is on one flat Layer 2 network; ARP broadcasts can map every device; an attacker on the LAN can ARP-poison any host; with subnetting an attacker on the employee subnet cannot directly ARP or reach devices on the server subnet because traffic must traverse the router where security policies can be enforced,Subnetting only affects broadcast traffic — it has no effect on security,Security is provided by VLAN tags not subnetting — subnetting and security are independent,B,"Security value of subnets: Layer 2 flat network — all devices can ARP each other directly; VLAN hopping possible; broadcast storms affect everyone. Subneted with routers: employee subnet (192.168.1.0/24) → server subnet (10.0.0.0/24) requires routing. Router ACL: ""deny 192.168.1.0/24 to 10.0.0.0/24 except port 443"" — employees can reach web servers on HTTPS only. Attacker in employee subnet cannot ARP server subnet hosts — must traverse router filter.",subnetting objective,segment networks to control broadcast scope and improve address efficiency,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What happens to the ARP cache on a host over time and how does stale ARP cache data cause connectivity problems?,ARP cache entries are permanent and must be manually deleted by the administrator,ARP cache entries expire after a timeout (typically 20 seconds to 4 minutes depending on OS) and are removed — this prevents stale mappings; however during the window before expiry if a device's IP address is reassigned to a different MAC address (DHCP lease change; NIC replacement) the cached ARP entry maps the IP to the old MAC; packets are sent to the old MAC which is now on a different device or offline; the host loses connectivity to the target until the ARP entry expires and a new ARP request resolves the current MAC,ARP cache entries never expire — they must be replaced by a new ARP reply from the same IP address,Stale ARP cache entries only affect DNS resolution — IP connectivity is unaffected by stale ARP,B,"Stale ARP scenario: Host A caches ""10.0.0.50 = MAC_OLD."" Device at 10.0.0.50 changes NIC → now MAC_NEW. Host A still sends to MAC_OLD. The old NIC (if powered off) → no delivery. Host A sees timeouts. Fix: arp -d 10.0.0.50 (flush the entry) or wait for timeout. Gratuitous ARP from the new device would update the cache proactively — well-behaved devices send gratuitous ARP when they come online with a new MAC.",arp operations,resolve local destination mac for ipv4 communication,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does TCP use a three-way handshake instead of a one-way or two-way connection setup and what specific problem does the third ACK solve?,The three-way handshake is required only for encrypted connections — plaintext TCP uses one-way setup,A one-way SYN establishes the server's readiness but not the client's — with two messages (SYN + SYN-ACK) the server has sent data but cannot confirm the client actually received the SYN-ACK and is ready to accept data; the third message (client ACK) confirms to the server that the client received the SYN-ACK and the full-duplex connection is bidirectionally confirmed; this prevents the server from sending data into a connection that the client never confirmed was ready; it also prevents SYN-flood attacks from consuming unlimited resources by requiring the third ACK to complete session establishment,The three-way handshake is a security mechanism that prevents unauthorized users from sending data,TCP only uses three messages because IP supports a maximum of three hops per connection,B,Two-way problem: SYN → SYN-ACK. Server is now listening; client has not confirmed receipt. Server sends data → client is not ready → data lost. With three-way: SYN-ACK → client sends ACK → server knows client received the SYN-ACK → both sides confirmed → data can flow. SYN-flood mitigation: SYN cookies avoid allocating memory until the ACK arrives — prevents memory exhaustion from spoofed SYN floods.,tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between a private IP address and an APIPA address (169.254.x.x) and when does each appear on a host?,APIPA and private IP addresses are both RFC 1918 ranges — the difference is only in how they are assigned,Private IP addresses (RFC 1918: 10.x.x.x; 172.16-31.x.x; 192.168.x.x) are manually configured or assigned by DHCP for intentional use within an organization; APIPA (Automatic Private IP Addressing; 169.254.0.0/16) is a self-assignment mechanism — when a host cannot reach a DHCP server after lease expiry or on first boot it assigns itself an address from 169.254.0.0/16; APIPA addresses allow communication only with other APIPA-addressed hosts on the same local segment and cannot reach a default gateway; an APIPA address is always a symptom of a DHCP failure,APIPA addresses are assigned by DHCP servers as a fallback when the normal pool is exhausted,APIPA addresses work identically to private addresses — the only difference is the range,B,APIPA detection: ipconfig shows 169.254.x.x → DHCP server unreachable. Causes: DHCP server down; wrong VLAN; switch port misconfigured; no DHCP scope for this subnet. Private RFC 1918 address: intentionally configured; implies DHCP is working. APIPA: link-local only (no routing); peer-to-peer on same segment; no internet access. Diagnostic step: can the host ping its default gateway? If no gateway configured (APIPA provides none) → definitely DHCP failure.,public vs private ipv4,routable internet space vs rfc1918 internal ranges,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the specific binary calculation used to find the network address of the host 172.20.15.100 with mask 255.255.248.0?,Take 172.20.15.100 and subtract the host bits — the result is the network address,Bitwise AND the IP address with the subnet mask: 172 AND 255=172; 20 AND 255=20; 15 AND 248: 15=00001111 AND 11111000=00001000=8; 100 AND 0=0; network address = 172.20.8.0/21; the host is in the 172.20.8.0/21 subnet,Take 172.20.15.100 and subtract 255.255.248.0 — the network address is 172.20.15.0,The AND operation is only needed when the mask contains 128 or 192 — 248 uses a different method,B,Bitwise AND: 15 decimal = 0000 1111; 248 decimal = 1111 1000. AND: 0000 1000 = 8. Fourth octet: 100 AND 0 = 0. Network = 172.20.8.0/21. Subnet range: 172.20.8.0 to 172.20.15.255. Broadcast: 172.20.15.255. Increment = 8 (value of LSB of mask in third octet). Host number: 15=00001111 (bottom 3 bits of third octet) = 7*256 + 100 = 1892nd host in the subnet.,binary place-value math,octet conversion between binary and decimal for subnet calculations,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What does the Protocol field value in an IPv4 header indicate and why does the receiving host need this information before it can process the payload?,The Protocol field indicates the version of IP (IPv4=4; IPv6=6) being used,The Protocol field contains an 8-bit number identifying the Layer 4 protocol carried in the IP payload — TCP = 6; UDP = 17; ICMP = 1; the receiving host uses this value to demultiplex the payload: it passes the data to the TCP stack if Protocol = 6; to the UDP stack if Protocol = 17; without this field the host would not know how to parse the payload because TCP and UDP headers have completely different structures,The Protocol field specifies the application (HTTP; FTP; DNS) that should receive the payload,The Protocol field is only present in TCP packets — UDP uses a different header structure,B,Protocol field numbers (IANA assigned): ICMP=1; TCP=6; UDP=17; GRE=47; ESP=50 (IPsec); OSPF=89. When host receives IP packet: extract Protocol field → hand payload to corresponding Layer 4 module. Without this: the OS cannot tell whether to parse the payload as a TCP segment (variable header length; options) or a UDP datagram (fixed 8-byte header). This is the Layer 3→Layer 4 handoff mechanism.,packet header essentials,ttl; protocol field; addressing; and fragmentation controls,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does the host determine whether a destination IP address requires going through the default gateway or can be reached directly via ARP?,The host always sends all traffic to the default gateway regardless of destination,The host performs a bitwise AND of the destination IP and its own subnet mask — if the result equals the host's own network address the destination is on the same subnet and can be reached via ARP directly; if the result differs the destination is on a different subnet and must be sent to the default gateway; this routing decision happens in the OS network stack before any packet is sent,The host looks up the destination in the ARP cache — if present it is local; if absent it uses the gateway,The host sends an ARP request for the destination and if no reply comes uses the gateway,A,Routing decision: host IP = 192.168.1.50/24. Destination = 192.168.1.100. 192.168.1.100 AND 255.255.255.0 = 192.168.1.0 = same network → ARP directly. Destination = 8.8.8.8. 8.8.8.8 AND 255.255.255.0 = 8.8.8.0 ≠ 192.168.1.0 → send to default gateway (192.168.1.1). This mask AND comparison is the fundamental host routing decision — it happens before the ARP cache is consulted.,arp operations,resolve local destination mac for ipv4 communication,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is a TCP RST (Reset) flag and when is it sent instead of a normal FIN connection close?,RST is an older name for the FIN flag — both perform the same connection close function,A TCP RST immediately terminates a connection without the normal FIN handshake — it is sent when a host receives a TCP segment for a connection that does not exist (e.g. a packet arrives for a closed port); a host crashes and the remote end tries to continue the connection (on reconnect the reset clears the stale session); or a firewall or intrusion prevention system terminates a connection by injecting a RST; unlike FIN (which performs a graceful four-way close allowing remaining data to drain) RST instantly destroys the connection discarding any unacknowledged data,RST is sent to request connection encryption upgrade from plaintext to TLS,RST is only used in half-duplex connections — full-duplex connections always use FIN,B,RST scenarios: (1) Port scanner sends SYN to closed port → host replies RST (connection refused). (2) Connection timed out on one end → other end sends segment → receives RST. (3) Firewall performs RST injection to block a connection mid-session — both endpoints receive RST and believe the other side terminated. (4) OS reboot: existing connections receive RST when the peer tries to continue after the reboot. RST is always abrupt — no graceful drain.,tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What information does an ARP reply contain and how does the host use it after receiving a reply?,An ARP reply contains only the target's IP address confirming the device is reachable,An ARP reply is a unicast frame sent from the target device directly to the requester — it contains the target's MAC address paired with its IP address; the requesting host stores this IP-to-MAC mapping in its ARP cache for future use (typically 20 seconds to 4 minutes) and then uses the MAC address as the destination address in the Ethernet frame header for subsequent packets to that IP,An ARP reply is broadcast to all devices on the segment so all hosts update their caches simultaneously,An ARP reply contains the target's MAC address and also its default gateway's IP address,B,"ARP reply processing: request broadcast (who has 192.168.1.1?). 192.168.1.1 replies unicast: ""I have 192.168.1.1; my MAC is AA:BB:CC:DD:EE:FF."" Requester: (1) stores 192.168.1.1 → AA:BB:CC:DD:EE:FF in ARP table. (2) Builds Ethernet frame: src MAC = own MAC; dst MAC = AA:BB:CC:DD:EE:FF. (3) Sends IP packet inside the frame. All future packets to 192.168.1.1 use cached MAC without re-ARPing.",arp operations,resolve local destination mac for ipv4 communication,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the purpose of a DNS CNAME record and what problem does it solve that an A record cannot?,A CNAME record maps a hostname to its IPv6 address while an A record maps to IPv4,A CNAME (Canonical Name) record creates an alias — it points one hostname to another hostname which ultimately resolves to an IP via an A record; for example www.example.com CNAME → example.com → A → 93.184.216.34; this solves the problem of maintaining multiple hostnames that should always resolve to the same IP: changing the A record at example.com automatically updates all CNAMEs pointing to it; without CNAME all the aliases would each need their own A record that must be updated individually when the IP changes,A CNAME record maps a hostname to its MAC address for faster ARP resolution,CNAME records replace A records and are the preferred way to store all IPv4 addresses,B,CNAME benefit: company has mail.example.com; ftp.example.com; www.example.com all pointing to one server. Instead of three A records all set to 1.2.3.4 → three CNAME records pointing to server.example.com + one A record for server.example.com = 1.2.3.4. Server IP changes → update ONE A record → all three aliases automatically update. CNAME restriction: cannot be at zone apex (root of zone) — that requires an A record or ALIAS record.,dns functional model,records; zones; resolver behavior; and lookup workflows,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,A network engineer assigns an address from 100.64.0.0/10 to a customer-facing interface. A customer reports they cannot receive return traffic and their source address is being filtered by the ISP. What is wrong?,100.64.0.0/10 is a standard private range — the customer's ISP is misconfigured,100.64.0.0/10 is the Shared Address Space defined by RFC 6598 — it is reserved for ISP carrier-grade NAT (CGN) infrastructure and is not publicly routable; it should not be used as a source address reaching the customer network; ISPs filter packets with RFC 6598 source addresses under BCP 38 spoofing prevention rules; the address should come from a public IP block or a proper RFC 1918 private range used behind NAT,100.64.0.0/10 is a multicast range and can only be used for one-to-many traffic,The /10 prefix is invalid — only /8; /16; and /24 prefixes are valid in CIDR notation,B,"RFC 6598 shared space: 100.64.0.0/10 was allocated specifically for CGN (Carrier-Grade NAT) — the ""middle"" layer between ISP internal networks and customer NAT. Not publicly routable; not RFC 1918. Filtered by ISPs under anti-spoofing rules. Common mistake: confusing it with private space. IPv4 address categories: public (routable); RFC 1918 private (NAT required); RFC 6598 shared (ISP CGN only); APIPA 169.254/16 (link-local self-assigned); 127.0.0.1 (loopback).",public vs private ipv4,routable internet space vs rfc1918 internal ranges,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is IP fragmentation and why do modern networks try to avoid it through Path MTU Discovery?,IP fragmentation reduces packet size permanently — fragmented packets cannot be reassembled,"When an IP packet is larger than the MTU of a link the router fragments it into smaller pieces; while fragmentation is technically supported it degrades performance — each fragment must be forwarded; reassembly happens at the final destination consuming CPU; all fragments must arrive for reassembly (if one fragment is lost the entire packet is dropped and must be retransmitted in full); Path MTU Discovery (PMTUD) avoids fragmentation by sending probe packets with Don't Fragment (DF) bit set and using ICMP ""fragmentation needed"" responses to learn the smallest MTU in the path; packets are pre-sized to fit",Fragmentation is always performed by the sending host; routers never fragment packets,Modern networks require fragmentation because TCP segments are too large for Ethernet frames,B,"PMTUD process: sender sets DF=1 → intermediate router cannot fragment. If packet exceeds link MTU → router drops packet; sends ICMP Type 3 Code 4 ""Fragmentation Needed"" with the link's MTU value → sender reduces packet size to fit. Result: no fragmentation in path; lower overhead. Problem: firewalls that block ICMP break PMTUD causing ""black hole"" routing. Solution: TCP MSS clamping adjusts TCP segment size regardless of PMTUD.",packet header essentials,ttl; protocol field; addressing; and fragmentation controls,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the difference between a DNS iterative query response that returns a referral and one that returns a final authoritative answer?,A referral means the queried server has no information at all; an authoritative answer means the query failed,A referral response (AA=0; contains NS records) means the queried server cannot answer but knows which server is closer to the answer — it returns the NS records for the next server to query; the resolver must make another query; an authoritative answer (AA=1) means the queried server owns the zone for the requested name and returns the definitive IP address; a recursive resolver follows referrals through the hierarchy (root → TLD → authoritative) until it receives an AA=1 response which it then caches and returns to the client,Referrals are only returned for non-existent domains; authoritative answers are only for existing domains,DNS referrals contain the final answer plus additional NS records — they are always authoritative,B,"DNS resolution anatomy: resolver queries root → receives referral: ""I don't know; try .com TLD servers at [IP list]"" (AA=0; AUTHORITY section has NS records). Resolver queries .com TLD → referral: ""Ask ns1.example.com"" (AA=0). Resolver queries ns1.example.com → authoritative answer (AA=1): ""93.184.216.34 with TTL 3600."" Resolver caches and returns to client. The referral chain follows the delegation structure of the DNS namespace.",dns functional model,records; zones; resolver behavior; and lookup workflows,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is TCP slow start and why does it cause a new connection to initially deliver data more slowly than the link's full bandwidth supports?,TCP slow start is a bug in early TCP implementations that was later fixed,TCP slow start is a congestion control algorithm — when a new TCP connection is established the sender starts with a small congestion window (cwnd = 1 or a few MSS) and doubles it with each round trip until it reaches the slow start threshold; this prevents a new connection from flooding the network before it knows the path's capacity; the sender then switches to congestion avoidance (linear increase) until packet loss occurs; a large file transfer thus starts slowly; reaches full line rate after several RTTs; and drops back if congestion is detected,TCP slow start only applies to UDP traffic — TCP connections always start at full bandwidth,TCP slow start is caused by the three-way handshake delay and is eliminated in HTTP/2,B,Slow start progression: cwnd starts at ~10 MSS (~14 KB). Each ACK doubles: 10→20→40→80 MSS. At slow start threshold (ssthresh typically 65KB): congestion avoidance — linear increase. On packet loss: cwnd cut by half; restart. Implication: short transfers (small web pages) may complete before reaching full bandwidth — they're entirely in the slow start phase. Long transfers (file downloads) eventually achieve full throughput.,tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
