difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
medium,Why can a cheap NAS be a poor recovery platform during a crisis?,It cannot store files,It may be too slow for urgent large restores,It blocks BPDUs,It changes NIST tiers,B,Slow storage can drag out emergency restoration when large amounts of data must be recovered quickly.,nas warning,slow recovery platform risk,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,What major change was introduced in NIST Cybersecurity Framework version 1.1 in 2018?,Added self assessment guidance and more supply chain coverage,Removed the Recover function,Required every control for every company,Dropped profiles entirely,A,Version 1.1 added self assessment guidance and expanded supply chain coverage.,nist 1.1,2018 improvements,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,What major change was introduced in NIST Cybersecurity Framework version 2.0 in February 2024?,It removed Identify,It added stronger governance emphasis,It replaced tiers with VLANs,It focused only on cloud backups,B,Version 2.0 added a stronger emphasis on governance.,nist 2.0,governance emphasis,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,What are the three major components of the NIST framework?,Core Profiles and Tiers,Switches Routers and Firewalls,Users Devices and Data,Plan Build and Run,A,The NIST framework consists of the Core Organizational Profiles and Tiers.,nist components,core profiles tiers,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,Which NIST function was added to the familiar five function model in version 2.0?,Govern,Encrypt,Trunk,Authorize,A,Version 2.0 includes Govern in addition to Identify Protect Detect Respond and Recover.,nist govern,sixth function govern,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,Which choice best matches the Govern function?,Formal oversight accountability and coordination,Running daily backups,Blocking redundant Layer 2 ports,Assigning native VLANs,A,Govern is the oversight and accountability function in NIST.,govern function,oversight and accountability,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,Which categories belong under the Identify function?,Asset Management and Risk Assessment,Only Data Security,Only Incident Mitigation,Only Supply Chain,A,Identify includes categories such as Asset Management Risk Assessment and Improvement.,identify categories,asset management and risk assessment,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,Which categories belong under the Protect function?,Identity Management plus Awareness and Training plus Data Security,Only Recovery Communication,Only Adverse Event Analysis,Only Policy and Oversight,A,Protect includes identity management awareness and training data security platform security and resilience.,protect categories,protect category examples,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,Which categories belong under the Detect function?,Continuous Monitoring and Adverse Event Analysis,Only Asset Management,Only Root Guard and Loop Guard,Only Incident Recovery Communication,A,Detect includes Continuous Monitoring and Adverse Event Analysis.,detect categories,detect category examples,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,Which categories belong under the Respond function?,Incident Management and Incident Analysis plus reporting and mitigation,Only backup encryption,Only VLAN assignment,Only path cost calculation,A,Respond includes incident management analysis reporting communication and mitigation.,respond categories,respond category examples,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,Which categories belong under the Recover function?,Incident Recovery Plan Execution and Incident Recovery Communication,Only Anti spam and antivirus,Only PortFast and BPDU Guard,Only Asset Management,A,Recover includes execution of the recovery plan and recovery communication.,recover categories,recover category examples,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What STP loop symptom causes the same source MAC address to appear on different switch ports over and over?,VLAN pruning,MAC flapping,PoE negotiation,ARP aging,B,Loops make the switch keep relearning the same source MAC on different ports.,mac flapping,unstable mac table symptom,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
easy,What security software should be active on computers across the network?,A loop guard client,Antivirus protection,A VLAN manager,A TFTP relay,B,Every computer should have active antivirus protection.,antivirus requirement,endpoint antivirus coverage,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Why does security training matter for users?,Users are often the weakest security point,Users choose the root bridge,Users create BPDUs,Users control VLAN trunks,A,Security training matters because users are often the weakest point in a system.,user training,user weakest point,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,In the NIST Cybersecurity Framework what does identifier ID.AM-01 refer to?,Inventories of hardware managed by the organization are maintained,Incident mitigation starts automatically,Identity management requires MFA,Internet gateways must use NAT,A,ID.AM-01 refers to maintaining inventories of hardware managed by the organization.,nist identifier,hardware inventory subcategory,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
hard,Which three port states are used by RSTP instead of the classic five state model?,Blocking listening forwarding,Discarding learning forwarding,Disabled listening learning,Forwarding backup disabled,B,RSTP simplifies states to discarding learning and forwarding.,rstp states,rapid spanning tree state model,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/19080-123.html
hard,Which RSTP port role represents a standby path toward the root bridge?,Designated,Alternate,Edge,Boundary,B,An alternate port offers another path toward the root bridge.,rstp alternate,alternate path to root,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10596-84.html
hard,Which RSTP port role is a special case seen when multiple ports connect to the same segment and one remains blocked?,Root,Designated,Backup,Edge,C,A backup port is the special blocked role for the same shared segment case.,rstp backup,special shared segment role,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10596-84.html
hard,What problem does MST solve compared with per VLAN spanning tree?,It groups many VLANs into fewer spanning tree instances,It removes the need for root bridges,It disables VLAN tagging,It replaces trunks with routed links,A,MST scales better by mapping multiple VLANs into fewer instances.,mst purpose,group vlans into instances,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/19080-123.html
hard,What is MST instance 0 called?,Root instance,Internal Spanning Tree,Boundary instance,Native instance,B,Instance 0 is the Internal Spanning Tree or IST.,mst ist,instance 0 name,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/19080-123.html
hard,What is a boundary port in an MST environment?,A port that connects to a different STP region or protocol environment,A port that always uses BPDU Guard,A port with no VLAN membership,A port that only carries VLAN 1,A,Boundary ports sit at the edge of an MST region and interact with outside STP domains.,mst boundary,boundary port meaning,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/19080-123.html
hard,What type of rapid spanning tree behavior does MST use internally for faster convergence?,ISL,DTP,A modified version of RSTP,Only classic 802.1D,C,MST uses a modified version of RSTP behavior for faster convergence.,mst rapid behavior,mst uses modified rstp,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/19080-123.html
hard,What does RPVST plus mean in Cisco terminology?,Rapid Per VLAN Spanning Tree Plus,Root Protected VLAN Switch Trunk,Redundant Path VLAN Switching Technology,Routed Per VLAN Security Tunnel,A,RPVST+ is Cisco rapid per VLAN spanning tree.,rpvst meaning,cisco rapid per vlan term,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/19080-123.html
hard,What is the main purpose of Root Guard?,To enforce where the root bridge is allowed to appear,To disable PortFast,To change the native VLAN,To encrypt BPDUs,A,Root Guard is used to keep unexpected switches from taking over as root.,root guard purpose,enforce root placement,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10588-74.html
hard,What happens when a superior BPDU arrives on a Root Guard enabled port?,The port becomes a root port,The port moves to root inconsistent state,The switch disables STP globally,The port becomes edge mode,B,Root Guard moves the interface to a root inconsistent state instead of allowing root takeover.,root guard action,superior bpdu response,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10588-74.html
hard,On what type of interfaces should Root Guard be enabled?,Ports where the root bridge must not appear,Only host access ports,Only routed ports,Ports with DHCP only,A,Root Guard belongs on interfaces where an unexpected root should never be accepted.,root guard placement,where to deploy root guard,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10588-74.html
hard,How does a Root Guard blocked port recover after superior BPDUs stop?,It requires a reload,Recovery is automatic,It must be manually shut and no shut,It needs a VLAN change,B,Cisco states recovery from root inconsistent is automatic once the superior BPDUs stop.,root guard recovery,automatic recovery behavior,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10588-74.html
hard,What failure type is Loop Guard mainly designed to detect?,Unidirectional link failure,DHCP lease expiration,ARP cache timeout,Password reuse,A,Loop Guard protects against loops caused by unidirectional link failures.,loop guard purpose,unidirectional failure protection,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst6500/ios/15-4SY/config_guide/sup6T/15_3_sy_swcg_6T/spanning_tree_features.html
hard,On what kind of STP links does Loop Guard operate most effectively?,Point to point STP links,Serial WAN links only,Only access ports with PortFast,Only routed interfaces,A,Loop Guard is designed for point to point STP links.,loop guard links,point to point requirement,https://www.cisco.com/en/US/docs/switches/metro/me3600x_3800x/trash/swstpopt.html
hard,What does Loop Guard watch for on protected non designated ports?,A stop in expected BPDU reception,An increase in VLAN count,A faster root path cost,Any change in MAC vendor,A,Loop Guard keeps blocked or root ports from advancing if BPDUs unexpectedly stop arriving.,loop guard detection,missing bpdu detection,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10596-84.html
hard,What state does Loop Guard place a port into when BPDUs unexpectedly stop arriving?,Root inconsistent,Loop inconsistent,PortFast,Disabled,B,Loop Guard moves the port into loop inconsistent blocking state.,loop inconsistent,state used by loop guard,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10596-84.html
hard,How does a loop inconsistent port recover?,Only after a switch reboot,When it receives BPDUs again,When DHCP renews,When the native VLAN changes,B,Loop Guard recovery is automatic when valid BPDUs return.,loop guard recovery,recovers when bpdu returns,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10596-84.html
hard,Can Root Guard and Loop Guard be enabled on the same port at the same time?,Yes always,No,Only on VLAN 1,Only in MST mode,B,Cisco notes that loop guard and root guard cannot both be enabled on the same interface.,guard compatibility,cannot combine root and loop guard,https://www.cisco.com/en/US/docs/switches/metro/me3600x_3800x/trash/swstpopt.html
hard,When BPDU filtering is enabled globally on PortFast ports what happens first at link up?,The port sends a few BPDUs before filtering,The port becomes a root bridge,The port disables STP forever,The port joins MST instance 0,A,Cisco notes that global BPDU filtering still sends a few BPDUs at link up first.,bpdufilter global,initial bpdu behavior,https://www.cisco.com/en/US/docs/switches/metro/me3600x_3800x/trash/swstpopt.html
hard,What happens to global BPDU filtering on a PortFast port if a BPDU is received?,It keeps filtering forever,The port loses PortFast operational status and filtering is disabled,The switch reboots,The VLAN is deleted,B,Cisco says received BPDUs disable the operational BPDU filtering behavior on that port.,bpdufilter received bpdu,filtering disabled on bpdu receipt,https://www.cisco.com/en/US/docs/switches/metro/me3600x_3800x/trash/swstpopt.html
hard,Which interface command enables PortFast even when the port is in trunk mode?,spanning-tree guard root,spanning-tree portfast trunk,spanning-tree uplinkfast,spanning-tree cost 4,B,Cisco IOS supports spanning-tree portfast trunk for this purpose.,portfast trunk,enable portfast on trunk,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,What caution does Cisco give about using PortFast commands?,Use them only on interfaces that connect to end stations,Use them only on routed ports,Never use them with access ports,They require MST mode,A,Cisco warns that using PortFast on the wrong links can create loops.,portfast caution,end station only caution,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,What does BackboneFast improve?,Faster reaction to indirect link failures in the switched backbone,Faster DHCP discovery,Trunk negotiation speed,Password hashing speed,A,BackboneFast speeds convergence for certain indirect failure cases.,backbonefast purpose,indirect failure convergence,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,What does Cisco recommend about BackboneFast deployment?,Enable it on all Cisco routers containing an Ethernet switch module,Use it only on one access switch,Enable it only on VLAN 1,Never enable it with STP,A,The command reference recommends enabling BackboneFast across the relevant switched backbone.,backbonefast deployment,enable across backbone,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,Which command displays ports that are currently in an inconsistent STP state?,show interfaces trunk,show spanning-tree inconsistentports,show vlan brief,show cdp neighbors,B,Cisco documents show spanning-tree inconsistentports for this purpose.,inconsistentports command,view inconsistent stp ports,https://www.cisco.com/c/en/us/td/docs/ios/lanswitch/command/reference/lsw_book/lsw_s1.html
hard,Which command option lets you inspect the current STP path cost calculation method?,show spanning-tree pathcost method,show mac pathcost,show root pathcost,show vlan pathcost,A,The show command has a pathcost method option to inspect this setting.,pathcost show,inspect pathcost method,https://www.cisco.com/c/en/us/td/docs/ios/lanswitch/command/reference/lsw_book/lsw_s1.html
hard,What range does the long STP path cost method use?,1 through 4096,1 through 65535,1 through 200000000,0 through 255,C,Cisco states the long path cost method uses the range 1 through 200000000.,long pathcost,long method range,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,What range does the short STP path cost method use?,1 through 255,1 through 4096,1 through 65535,1 through 200000000,C,Cisco states the short 16 bit method uses 1 through 65535.,short pathcost,short method range,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,What is the default STP port priority in Cisco IOS?,0,16,64,128,D,Cisco documents the default STP port priority as 128.,default port priority,ios default port priority,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,Which command enables Root Guard on an interface?,spanning-tree bpduguard enable,spanning-tree guard root,spanning-tree root primary,spanning-tree root lock,B,Root Guard is enabled with spanning-tree guard root.,root guard command,interface root guard command,https://www.cisco.com/en/US/docs/switches/metro/me3600x_3800x/trash/swstpopt.html
hard,When Root Guard is enabled on an interface how broadly does it apply?,Only to VLAN 1,Only to the native VLAN,To all VLANs on that interface,Only to management traffic,C,Cisco notes Root Guard on an interface applies to all VLANs that interface belongs to.,root guard scope,applies to all vlans on interface,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst6500/ios/15-4SY/config_guide/sup6T/15_3_sy_swcg_6T/spanning_tree_features.html
hard,How can Loop Guard be deployed on Cisco switching equipment?,Only globally,Never globally only per VLAN,Per port and also as a wider network feature,Only through MST instance 0,C,Loop Guard can be enabled on individual ports and also deployed more broadly across the switched network.,loop guard deployment,per port and network wide use,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst6500/ios/15-4SY/config_guide/sup6T/15_3_sy_swcg_6T/spanning_tree_features.html
hard,In PVST plus and rapid PVST plus which ports does Loop Guard keep from becoming designated after BPDU loss?,Access ports with PortFast only,Alternate and root ports,Only designated ports,Only disabled ports,B,Cisco says Loop Guard prevents alternate and root ports from becoming designated in these modes.,loop guard target ports,prevents alt or root from becoming designated,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst6500/ios/15-4SY/config_guide/sup6T/15_3_sy_swcg_6T/spanning_tree_features.html
hard,Without Loop Guard what can happen after max age on a blocked port that stopped receiving BPDUs?,It stays blocked forever,It can move toward forwarding and create a loop,It becomes a routed port,It disables the VLAN,B,Without Loop Guard the blocked port may move toward forwarding after timeout and create a loop.,loop guard benefit,prevents blocked port from forwarding,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10596-84.html
hard,Which RSTP role is a different path to the root bridge rather than the active best path?,Alternate,Designated,Boundary,Primary,A,The alternate role is a standby route toward the root bridge.,alternate role,standby root path,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10596-84.html
hard,In Cisco Root Guard language what STP role does a protected port stay as while healthy?,Root port only,Always designated port,Backup port only,Disabled port only,B,Root Guard keeps the protected interface in the designated role and blocks if superior BPDUs appear.,root guard designated,keeps port designated,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10588-74.html
hard,How is the root inconsistent state described in Cisco Root Guard documentation?,Effectively equal to listening state,Effectively equal to forwarding state,The same as shutdown,A special VLAN mode,A,Cisco describes root inconsistent as effectively equal to listening with no forwarding.,root inconsistent meaning,effectively listening state,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10588-74.html
hard,How is the loop inconsistent state described in Cisco Loop Guard documentation?,Effectively equal to root port,Effectively equal to blocking state,The same as disabled VLAN,A routed state,B,Loop inconsistent blocks user traffic and is effectively a blocking state.,loop inconsistent meaning,effectively blocking state,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10596-84.html
hard,Why does MST generally scale better than RPVST plus in very large VLAN environments?,It avoids BPDUs entirely,It lets many VLANs share fewer STP instances,It removes root bridge elections,It uses only static routes,B,MST reduces per VLAN instance overhead by grouping VLANs.,mst scaling,fewer instances for many vlans,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/19080-123.html
hard,What must match conceptually inside an MST region for switches to act as the same region?,Their region configuration such as instance mapping,Their DHCP leases,Their MAC vendor IDs,Their backup schedules,A,MST regions rely on a matching region configuration and instance mapping concept.,mst region consistency,matching region configuration,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/19080-123.html
hard,What does Cisco say about boundary port state handling in MST?,Boundary ports follow the IST state for forwarding or blocking,Boundary ports ignore STP entirely,Boundary ports always forward,Boundary ports only process CDP,A,Cisco says boundary port spanning tree state matches the IST to preserve loop free behavior.,mst boundary state,boundary follows ist state,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/19080-123.html
hard,What operational risk does Cisco warn about if Root Guard is misused?,Loss of connectivity,Loss of DNS records,Higher CPU on DHCP only,Lower port speed,A,Cisco cautions that misuse of Root Guard can cause loss of connectivity.,root guard caution,misuse can break connectivity,https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst6500/ios/15-4SY/config_guide/sup6T/15_3_sy_swcg_6T/spanning_tree_features.html
hard,Which interface PortFast mode keyword exists in newer Cisco IOS in addition to edge and trunk?,network,recovery,guard,mst,A,Cisco IOS also documents a network keyword for PortFast mode.,portfast modes,network mode keyword,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,Which global PortFast form enables edge mode with BPDU Guard by default on access ports?,spanning-tree bpduguard edge,spanning-tree portfast edge bpduguard default,spanning-tree guard root default,spanning-tree loopguard default,B,Cisco shows spanning-tree portfast edge bpduguard default as the combined global form.,combined global command,edge bpduguard default form,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,What command family would you use to inspect STP summary information quickly on Cisco IOS?,show spanning-tree summary,show inventory brief,show vlan access,show ip ospf,A,Cisco lists show spanning-tree summary as a summary inspection option.,stp summary,summary inspection command,https://www.cisco.com/c/en/us/td/docs/ios/lanswitch/command/reference/lsw_book/lsw_s1.html
hard,Which command family would you use to inspect only the root bridge view quickly on Cisco IOS?,show spanning-tree root,show root bridge vlan all,show spanning-tree debug root,show vlan root,A,Cisco lists show spanning-tree root as a root focused display option.,stp root view,root focused show command,https://www.cisco.com/c/en/us/td/docs/ios/lanswitch/command/reference/lsw_book/lsw_s1.html
hard,What is the command to set the default path cost calculation to the long method?,spanning-tree cost long,spanning-tree pathcost method long,spanning-tree long-cost default,spanning-tree mode long,B,Cisco documents spanning-tree pathcost method long for this setting.,pathcost long command,configure long method,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,What is the command to set the default path cost calculation to the short method?,spanning-tree short,spanning-tree pathcost method short,spanning-tree cost short default,spanning-tree mode short,B,Cisco documents spanning-tree pathcost method short for the short method.,pathcost short command,configure short method,https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/lanswitch/command/lsw-cr-book/lsw-s2.html
hard,When a backup port role exists what kind of topology is Cisco describing?,A special case with multiple ports toward the same segment,Only a routed WAN topology,Only an access port to a host,Only a single uplink switch,A,Cisco defines backup as the special same segment case with multiple ports and one blocked backup.,backup topology,same segment backup case,https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/10596-84.html
